customer_unique_id,total_spent,n_orders,avg_order_value,avg_review_given,avg_delivery_days,total_installments_used,is_repeat_customer,customer_tier
606895478a52866c50804a43c243383f,132.05,1,132.05,5.0,7.0,0,0,silver
6077db684bfa5fae744d9a732bce623e,101.24,1,101.24,5.0,5.0,1,0,silver
607f4c2924c362edbfbb34ef76a02342,58.83,1,58.83,5.0,14.0,1,0,bronze
608ed47c0df9537adfd562832cde783f,344.05,1,344.05,5.0,7.0,1,0,gold
60ab50a68e50e803b56030bc364f0365,38.03,1,38.03,5.0,8.0,1,0,bronze
60b1b4c715a06c7120279bc8da388fd2,32.68,1,32.68,5.0,15.0,0,0,bronze
60b556b3cc0a84c4f3f26416a3f2f544,32.72,1,32.72,5.0,4.0,0,0,bronze
60c2018117669b6e6e1223f18c40c75e,63.27,1,63.27,5.0,6.0,1,0,bronze
60c21e5540a01e56a5abb3ae7158fc14,110.0,1,110.0,5.0,10.0,1,0,silver
60d2dc24e6a89bd218f646df03674e5b,50.73,1,50.73,5.0,10.0,1,0,bronze
60d6bbd1a6d5dcbaa5debc8da8a81558,35.44,1,35.44,5.0,2.0,0,0,bronze
60d7d38f337407b0fdb77599e6e7ed0f,46.78,1,46.78,4.0,4.0,0,0,bronze
60e2c1c1b1d94d1a3f157741545ffc39,34.52,1,34.52,5.0,6.0,1,0,bronze
60ec8175b75dc28e76068d138a70f36e,50.63,1,50.63,2.0,30.0,0,0,bronze
60ed768b344374346f06d81195642455,47.84,1,47.84,5.0,21.0,0,0,bronze
60fb7acefe26eb4ea30d3768f75dc13a,247.84,1,247.84,5.0,7.0,1,0,silver
6107bc2e5c7c1afd90c49aad9059322c,41.11,1,41.11,4.0,17.0,0,0,bronze
610d3e47ad4921adc40aa9fd6bbeeaa5,112.98,1,112.98,5.0,6.0,0,0,silver
610fde09a3a48292e490155f452c78b4,31.24,1,31.24,5.0,3.0,0,0,bronze
61159d186d522e45f8473cdae04f2a35,95.65,1,95.65,5.0,5.0,0,0,bronze
61194a973b4afc068e049f5317ee4468,72.17,1,72.17,5.0,17.0,1,0,bronze
611b8fe01324647fa20c6f629dfa5b6e,63.77,1,63.77,5.0,,0,0,bronze
6120fada9a5891d3f9b94a57a17da892,201.49,1,201.49,3.0,12.0,0,0,silver
6129e19fe543f8818740b4fef70c258d,200.21,1,200.21,5.0,10.0,1,0,silver
612db24bd7ec741c98823a46c73aba21,88.72,1,88.72,5.0,17.0,0,0,bronze
6132767aa5caac525394d64d61de4645,194.29,1,194.29,4.0,25.0,0,0,silver
61386166bd766432d31e37d97201eba4,51.69,1,51.69,5.0,21.0,1,0,bronze
613a2608945c46bcfd8eed5c9f520b77,77.57,1,77.57,5.0,21.0,0,0,bronze
613e666e3bca361445747f748a2980f1,52.92,1,52.92,5.0,4.0,0,0,bronze
6144b9dbdc89758b47e87e2e73f4db09,62.79,1,62.79,5.0,12.0,1,0,bronze
6145d3a55d1f273e21b9772f1c4b4542,78.1,1,78.1,5.0,6.0,0,0,bronze
615492e523c31c8d198fac0b9fa5ec72,78.51,1,78.51,3.0,7.0,1,0,bronze
615eb18afcde37c5ed09c9d4109c41fa,152.36,1,152.36,5.0,9.0,0,0,silver
616ec2f13ea3c1ec4582808ab05f3251,323.38,1,323.38,4.0,10.0,1,0,gold
6181411328cc49b514bc84fa11502752,153.32,1,153.32,1.0,20.0,0,0,silver
6185320ede320f19021cdfdcc7664c7c,92.21,1,92.21,5.0,6.0,0,0,bronze
6186dc604a01e69b4ee999759676162d,420.58,1,420.58,5.0,6.0,1,0,gold
619384cde3f360023bb190ab688f1926,111.8,1,111.8,5.0,5.0,0,0,silver
619aee9770111ae3b6eb6b8f99762136,106.84,1,106.84,5.0,19.0,1,0,silver
619c98a8b880fa1bc4636f6b3d9f21f6,48.96,1,48.96,5.0,12.0,1,0,bronze
61a4b58907f77c00708c478fa419af3e,51.56,1,51.56,5.0,7.0,0,0,bronze
61b1e7f9316e833654768a4c8cba3625,53.88,1,53.88,5.0,11.0,0,0,bronze
61bc015848fdab0d072046b3f05bffc2,141.53,1,141.53,5.0,5.0,1,0,silver
61c3f91716e12d5b61a072fff1d023cb,65.57,1,65.57,4.0,12.0,1,0,bronze
61ce0c821dcbe4af94bb523ee77f72ff,190.0,1,190.0,4.0,10.0,1,0,silver
61d4cbbc787dae7c88b2d66f665ebff4,36.35,1,36.35,4.0,14.0,0,0,bronze
61e32ff7e0509ddd8884143f08643318,89.29,1,89.29,4.0,15.0,1,0,bronze
61ec8439bd93849a13396e564c3fcaff,408.79,1,408.79,4.0,8.0,1,0,gold
61ef8f0d68325c9d33434d23239086ba,44.17,1,44.17,1.0,7.0,0,0,bronze
61f37e13b99dae825118a5003486b934,91.47,1,91.47,1.0,34.0,1,0,bronze
61f5df1a634167ff48d76d79d21226de,61.33,1,61.33,2.0,15.0,1,0,bronze
6204c4e582a95b6a350adf6988623bfb,66.78,1,66.78,5.0,8.0,0,0,bronze
620b267bdbb662197c42079245841d2a,86.02,1,86.02,5.0,7.0,0,0,bronze
620f32b6cc324a0f6b00348eed5b9f28,49.67,1,49.67,3.0,11.0,1,0,bronze
6210dedb542a2b9b7b15eee10ef1ac14,107.9,1,107.9,1.0,12.0,1,0,silver
621cda1295f19fcf9e434c7ff460747f,61.75,1,61.75,5.0,8.0,0,0,bronze
621e115832c0d4258a86adb2a4650b6e,390.77,1,390.77,1.0,8.0,1,0,gold
621eb93c6f92739b0b64dadac3d3c9aa,162.24,1,162.24,5.0,12.0,0,0,silver
62234b40911ee339711177467c343754,29.84,1,29.84,5.0,16.0,0,0,bronze
6223f9541d9787f8551b6b0152c6ebba,76.73,1,76.73,4.0,11.0,0,0,bronze
622a1ec2bc1f69eb88c6125eb82749af,144.96,1,144.96,3.0,13.0,1,0,silver
622f776c269b21b18eae6243218067c8,131.94,1,131.94,1.0,26.0,0,0,silver
6234bff8b25bd8336455555eb5f749da,109.02,1,109.02,1.0,27.0,0,0,silver
624e28ed0069a269b40e76cd2e823451,130.69,1,130.69,4.0,17.0,0,0,silver
6261da496d2a146c1f1aa2b58c21e5dc,75.74,1,75.74,5.0,6.0,1,0,bronze
6265dcf485656c1b82c02df4e54ea739,309.28,1,309.28,5.0,21.0,1,0,gold
626887d5ce4ac69f1bde59b971e7907b,63.28,1,63.28,4.0,5.0,0,0,bronze
62697622ddde70ae64064f553b4a0672,394.73,1,394.73,5.0,8.0,1,0,gold
6269a0e4ab26bb187fe72f7e9d359fad,30.27,1,30.27,1.0,,0,0,bronze
626ef16643d274cd99bb92522a5bc17e,85.81,1,85.81,5.0,1.0,1,0,bronze
6271160c90e20a760af68a8ece977a02,94.4,1,94.4,5.0,4.0,1,0,bronze
6275a8139d3cb9c2f6d1e3a4e950d5b0,216.64,1,216.64,5.0,8.0,1,0,silver
6275d1ce85a1a720874e15b7c2c731d6,124.4,1,124.4,5.0,5.0,0,0,silver
6279364f420b1e08eb33a498db5fa6bc,128.25,1,128.25,5.0,6.0,1,0,silver
6285bb238c057e39f9d4ff1fddb3a71f,227.47,1,227.47,5.0,6.0,1,0,silver
628ae8584a1c192e60498fb6983bfd9d,227.88,1,227.88,5.0,55.0,1,0,silver
628c60c3fafec90dacf2ea3618519d3a,126.66,1,126.66,5.0,7.0,0,0,silver
6293fb0fc2dc4711b1a5bd0993a9a953,283.05,1,283.05,5.0,6.0,0,0,silver
629fb99609e4613c746af4eaa455c91a,26.29,1,26.29,1.0,15.0,0,0,bronze
62a1ff98f54eeafd0e86b697194cac9b,212.58,1,212.58,5.0,10.0,1,0,silver
62a90409f4c921a01d4422c4f79a0543,40.09,1,40.09,1.0,14.0,1,0,bronze
62aed189592f119e0232b2491de646e1,102.85,1,102.85,5.0,20.0,0,0,silver
62bdd32424b656b8a1eafe5786bcdc32,65.0,1,65.0,4.0,21.0,1,0,bronze
62c485cfd5b04c8030d66cc70649d574,123.53,1,123.53,5.0,17.0,1,0,silver
62c6261a49af301b1b6238960090ff4d,64.0,1,64.0,4.0,10.0,1,0,bronze
62d824384528b8f24550482f6f1dd751,63.62,1,63.62,5.0,21.0,1,0,bronze
62de6068da9506dca753598fcfbdcd16,168.13,1,168.13,5.0,4.0,1,0,silver
62e2de03150e64b4ebe3fde98b934b72,69.33,1,69.33,4.0,10.0,1,0,bronze
630331e73a79ae9a2ba821bd326ea298,68.02,1,68.02,5.0,7.0,1,0,bronze
630a286a6eb3e39c61d6d841efc055d9,108.16,1,108.16,5.0,6.0,1,0,silver
630f415f1227cf9a63cef45b2dc16861,224.06,1,224.06,5.0,4.0,1,0,silver
6311c4311d03ba06d1e5f11aa55425b5,28.87,1,28.87,5.0,5.0,0,0,bronze
6315571ea4d67f9ced8931cd633a0d91,43.54,1,43.54,5.0,2.0,0,0,bronze
6316cfb9fc33f7962f7459a3bc144a89,92.83,1,92.83,5.0,8.0,0,0,bronze
6320163c8653234370204578f308e39f,35.86,1,35.86,1.0,26.0,1,0,bronze
632047ed3e9ff272398913dbe8183492,349.49,1,349.49,5.0,7.0,1,0,gold
63299f459ddbe79050c7094da3f69b8f,303.72,1,303.72,5.0,10.0,1,0,gold
6330940a3441244490ba1873ebadff51,562.53,1,562.53,4.0,3.0,1,0,gold
633aa358e90a435dc47a30af5a0a832d,48.23,1,48.23,5.0,5.0,1,0,bronze
633cc48640ca207ffa02e98523568283,162.16,1,162.16,4.0,8.0,1,0,silver
634420a0ea42302205032ed44ac7fccc,160.76,2,80.38,2.0,6.0,1,1,silver
6345e3b3ba5ee47685e29ec5febc8155,109.48,1,109.48,5.0,4.0,0,0,silver
634df12614ec55cc31bd986f0981dc61,254.34,1,254.34,5.0,7.0,1,0,silver
6350dd53f7e901d3c7f649a67bcd3fbb,57.38,1,57.38,5.0,6.0,0,0,bronze
6351fc41693a8af0542b0f91b983df99,41.69,1,41.69,5.0,7.0,1,0,bronze
635686613608e18aa9ffdabeebb187c6,208.2,1,208.2,1.0,11.0,0,0,silver
635c8fb5a76d4ca6467ac179f8f8e3a9,58.22,1,58.22,5.0,23.0,1,0,bronze
636443768344855307bfe5f2f2f6ba2e,43.88,1,43.88,4.0,7.0,0,0,bronze
63669b3731dcc014feec668c3d888aa0,151.55,1,151.55,5.0,7.0,1,0,silver
636accf2e5fb68ae645e01c7dcb0cbf7,106.3,1,106.3,5.0,7.0,1,0,silver
636f3c8273a58f046ed964f00f3153db,96.4,1,96.4,5.0,8.0,0,0,bronze
637cd4a8fa1c919744993c63a94aee39,88.08,1,88.08,5.0,4.0,0,0,bronze
637ce5e0131db1f083a9996a8dfc3b2b,57.6,1,57.6,3.0,18.0,1,0,bronze
637f0ad21129367d3b8636753ed1058b,33.51,1,33.51,5.0,7.0,0,0,bronze
6380e6f0cf7cc99c828d354d9bf840e5,45.0,1,45.0,3.0,8.0,0,0,bronze
638a579e184b046f9b4951bc1d6c9362,164.35,1,164.35,5.0,16.0,1,0,silver
638b18c123d3a826c0df0e677ad76f0e,83.23,1,83.23,5.0,13.0,0,0,bronze
638b990b3b08f2b36b0eb8dc89cc11f4,75.43,1,75.43,4.0,7.0,0,0,bronze
638fec0eca83b93aa7c686b2933e69f7,86.6,1,86.6,5.0,8.0,1,0,bronze
639081429b6b1419426831acd448ac38,47.8,1,47.8,5.0,33.0,0,0,bronze
639fa303243a0f5cd49697a7310144cf,112.51,1,112.51,3.0,22.0,0,0,silver
63a041eb953719e8dd981b82811f4291,143.15,1,143.15,4.0,11.0,1,0,silver
63a1a412f0d9ea81fb487dec2851d1c1,66.1,1,66.1,5.0,9.0,1,0,bronze
63a64580faf2b2f02fcf3262843d0cc9,117.58,1,117.58,1.0,13.0,1,0,silver
63b002017ea9b6a67a3fce4780dcf90f,100.77,1,100.77,1.0,21.0,0,0,silver
63b0ed2628e0284a549954901ce677e1,76.74,1,76.74,4.0,4.0,0,0,bronze
63c78253a65d7ae0ade8cf3282a2b190,1123.86,1,1123.86,4.0,16.0,0,0,platinum
63ded44f46d409896e3b7c47daa688ae,41.62,1,41.62,4.0,13.0,0,0,bronze
63df52c362d4b7183bb6a463452a8183,135.58,1,135.58,5.0,2.0,0,0,silver
63dfbd8f45b63fcf5c5aa1f023209592,148.6,1,148.6,4.0,3.0,0,0,silver
63eef04cea80cd9c94b9cbea99e5324a,69.22,1,69.22,1.0,26.0,0,0,bronze
63f802c944ae93d5572534d787304237,179.6,1,179.6,5.0,13.0,1,0,silver
63fd77570aaba60f3b4783fc531f5e71,32.69,1,32.69,4.0,8.0,0,0,bronze
63fe1f56eabeca9c62845459158c8c5a,78.48,1,78.48,5.0,6.0,1,0,bronze
63ff0bab723a94a8885b83350cd5faaa,30.13,1,30.13,4.0,8.0,1,0,bronze
640ac18151727c99757e30b92253dbc0,24.79,1,24.79,1.0,7.0,0,0,bronze
641584b3ec3027aaf8fa9c088f1a1a00,32.46,1,32.46,5.0,4.0,0,0,bronze
64172a9822a4a2b3d9bd447d67811fe0,78.36,1,78.36,1.0,28.0,1,0,bronze
64240d7b6620f8fb1126edad450064b4,126.86,1,126.86,5.0,9.0,0,0,silver
64279f54b703d1be3569d25f64dcbc6d,46.2,1,46.2,5.0,4.0,0,0,bronze
64423fdadaa5ba5ca1b957a61bbea26f,37.77,1,37.77,4.0,7.0,0,0,bronze
646139d82ff29db0e29fa5928dc5e5c1,80.19,1,80.19,5.0,7.0,1,0,bronze
6467a9dbf75a20920a74ea874c566656,261.13,1,261.13,1.0,6.0,1,0,silver
6469f99c1f9dfae7733b25662e7f1782,67.98,1,67.98,5.0,2.0,1,0,bronze
6472bdcbf7c12cef720eb284dbb68048,174.77,1,174.77,,,1,0,silver
647afdb8a120547075e55a9dfeba6bcf,260.97,1,260.97,4.0,14.0,1,0,silver
648670ff5e28673adb34b5b90733c99c,93.3,1,93.3,4.0,13.0,1,0,bronze
6495c356940c4916d758fbf139fe01bc,204.25,1,204.25,3.0,7.0,0,0,silver
64965ee4d0c0f35dee03875b616e7586,58.34,1,58.34,5.0,8.0,1,0,bronze
6499157a4bb5840e37bf1ff3b978d295,357.58,1,357.58,5.0,9.0,1,0,gold
649abf93e5d7e2c1695579caf7fc372f,127.02,1,127.02,5.0,2.0,1,0,silver
64a5301ff6bdaf1baa00058672402d7a,85.14,1,85.14,5.0,11.0,1,0,bronze
64a8ce7bdae54b98e33ce1777b230e9f,71.82,1,71.82,5.0,8.0,1,0,bronze
64ad86130d2f9c2af8c89854628a0c8b,425.06,1,425.06,5.0,7.0,0,0,gold
64af76ab0a3c046821554e75bb5420a3,325.47,1,325.47,4.0,19.0,1,0,gold
64b208f893dcb7b86cf71fc8a1149788,103.25,1,103.25,5.0,10.0,0,0,silver
64b7bea5aa47bc135dfff846a7b799b5,33.51,1,33.51,3.0,12.0,1,0,bronze
64be9b53d504bcd6fb935a4707f36118,63.1,1,63.1,5.0,10.0,1,0,bronze
64ced2d69218631420f22cea19bee4a0,85.24,1,85.24,4.0,7.0,1,0,bronze
64dab1a72ce0e8ee77887e87f73cf533,184.94,1,184.94,5.0,6.0,0,0,silver
64e18740815366a3b2ba177b9ecc8b8d,60.22,1,60.22,5.0,7.0,1,0,bronze
64e410dc546626ce977fad0c5dd47301,126.46,1,126.46,3.0,7.0,1,0,silver
64ea136678f37fcf4fffdc65f80ecf69,111.82,1,111.82,4.0,9.0,1,0,silver
64ea785aa93e3b55a36b028e1331d3a1,92.57,1,92.57,4.0,10.0,0,0,bronze
64ecbb3e69cb3f680b9b6eac89f44b34,104.1,1,104.1,4.0,20.0,0,0,silver
64ed791f8b34fec8a62e616557babea8,96.8,1,96.8,5.0,7.0,0,0,bronze
64f153180018c78a3d75afacb057b284,157.78,1,157.78,5.0,14.0,1,0,silver
64f30e1dd309856d47cba0089a338ddf,62.93,1,62.93,1.0,7.0,0,0,bronze
650f7ae068374c90be1549e3b258b886,77.57,1,77.57,5.0,17.0,0,0,bronze
651a1728146b7407dfd0d29005d848e4,135.0,1,135.0,5.0,14.0,0,0,silver
6521633c1bf78289ac3f83f40907a543,353.6,1,353.6,2.0,11.0,1,0,gold
6525a241416f8be9d26c5a51c7168052,175.02,1,175.02,2.0,7.0,0,0,silver
6525a7a9d5a867590e69cab391177e1f,71.0,1,71.0,5.0,2.0,1,0,bronze
652dd04c8aebd7a3ef12dd1f3509c253,89.63,1,89.63,5.0,6.0,0,0,bronze
6533109cc6aa8b1d99441e91632a5ced,165.66,1,165.66,4.0,7.0,0,0,silver
6537286a5400c1e8bdf18907d66ff843,394.49,1,394.49,2.0,,0,0,gold
65432db1dd83d868469ce900ecbb883b,610.59,1,610.59,4.0,16.0,0,0,gold
6546a2878d1afa6156bd0d6871b932b1,127.38,1,127.38,5.0,8.0,0,0,silver
654702436f651b2c2c1b42cbcb0ca371,138.41,1,138.41,4.0,14.0,1,0,silver
654cc929ca2960a54b79cff7bd9b319f,84.63,1,84.63,2.0,8.0,0,0,bronze
65634ec49e0efdfbe399da96940e5499,50.41,1,50.41,5.0,6.0,0,0,bronze
65673eb10bb25611b2a9eda38b0e57ff,62.19,1,62.19,5.0,11.0,0,0,bronze
656d81ab7f30a1be5709ff381e3f91f6,150.05,1,150.05,5.0,10.0,1,0,silver
6572b8069e6c5d1a2d5e8996c7e76c4c,43.95,1,43.95,4.0,8.0,0,0,bronze
6576a87aa12b4a67bb2cf60785b35615,176.38,1,176.38,3.0,9.0,1,0,silver
6578e1b112f6f1bcc70a4a99f09ffd93,32.38,1,32.38,4.0,6.0,0,0,bronze
657a35b64b54d9b754bbfaba56d255bc,337.09,1,337.09,4.0,11.0,1,0,gold
6585dba135cf88bd887690111e9f1fc9,62.82,1,62.82,5.0,6.0,0,0,bronze
65896971d33096a19ebf5cc71de71e85,436.32,1,436.32,4.0,25.0,1,0,gold
658a4b1bf3d0efc7773d6e7f996104c6,218.27,1,218.27,4.0,27.0,1,0,silver
658be5b23fa4d143e2bf2c35f9401f9b,58.14,1,58.14,5.0,7.0,0,0,bronze
658ede7e14aaa922aaff5ff2f05c1c99,190.6,1,190.6,3.0,12.0,0,0,silver
659087cf3e6aa5354adbd6d6033956e5,49.71,1,49.71,5.0,3.0,1,0,bronze
65908c12daed8110dfe2545a543e36d8,35.86,1,35.86,3.0,6.0,0,0,bronze
65998ec766d8ff89498bea626d226af4,435.44,1,435.44,5.0,2.0,1,0,gold
659b2485938ee7ff6b7914b5fed15de3,33.43,1,33.43,5.0,2.0,0,0,bronze
65acc8a15459519fe9efb12b5e74bf80,91.75,1,91.75,,6.0,1,0,bronze
65ae5594fc1cdc2166f8787adbb3c617,175.9,1,175.9,5.0,13.0,1,0,silver
65afec511846f28c3a848b24df189761,45.31,1,45.31,2.0,41.0,0,0,bronze
65b5d23882e2bae83a96fec6a722bef2,117.77,1,117.77,5.0,4.0,1,0,silver
65cc6ddba5e30243e0eb17d9a58817c1,263.59,1,263.59,4.0,1.0,0,0,silver
65ce5ba03f36434838ce04d66b622735,396.32,1,396.32,5.0,11.0,1,0,gold
65d786c10a2800d96bfb1d3051b07eb5,54.0,1,54.0,5.0,15.0,0,0,bronze
65f95ff8f1b2f2a617b558f0917da27c,232.07,1,232.07,5.0,8.0,0,0,silver
65f9921f70c022110d5cc227be50e7b7,142.89,1,142.89,5.0,11.0,1,0,silver
65fcbdbc7a49aa2464ace43850e11d6e,22.77,1,22.77,4.0,17.0,0,0,bronze
6601512778b46c301f29d2d16848cc28,76.98,1,76.98,5.0,7.0,0,0,bronze
66026cfe6ed4aeae90c27f9e1ef2e857,32.38,1,32.38,4.0,5.0,0,0,bronze
6602e7e0fd01e2fe3e09e73782847478,240.61,1,240.61,5.0,10.0,0,0,silver
6605ec930de757543bfa84fcbdd9de56,71.46,1,71.46,5.0,5.0,0,0,bronze
66188f508ca1a7cdfa3c961bed9eef92,110.42,1,110.42,3.0,6.0,1,0,silver
661d5fb4ba175a473be68268caed1651,69.71,1,69.71,5.0,6.0,1,0,bronze
6620b53e2b76b2ccf10995144d060bd6,79.09,1,79.09,5.0,10.0,0,0,bronze
66281411321f598e4de5c7057fdfa0a1,132.05,1,132.05,5.0,4.0,0,0,silver
662a6fec6786ccf6a59735dfb7979baa,95.34,1,95.34,3.0,19.0,0,0,bronze
662fca09527fb55e4d59c0560e08d00c,55.27,1,55.27,3.0,7.0,0,0,bronze
66359328632b4f86794ce0cd2596e48c,184.45,1,184.45,5.0,4.0,1,0,silver
663d5a1d3fccfad3a3c4574072794a8d,197.87,1,197.87,2.0,5.0,1,0,silver
663e0c3fcc4539ab7c6ff524727238fc,122.5,1,122.5,5.0,10.0,0,0,silver
6647d4444fa63e05f6a4e1ce7a966a20,166.63,1,166.63,5.0,7.0,1,0,silver
664fe7916cb8709c6b848383c6361dcc,306.1,1,306.1,5.0,5.0,1,0,gold
6655a87e53e4d64c199d6d52c29e4ffd,237.98,1,237.98,5.0,13.0,1,0,silver
66641d84d1be8eb3a653caf82fb40a9d,53.81,1,53.81,5.0,4.0,0,0,bronze
6664c325d22c0254b031ad0340d05c98,87.17,1,87.17,1.0,33.0,1,0,bronze
666ecb6e95229b21b765b0c7f235991c,350.18,1,350.18,5.0,11.0,0,0,gold
666ffb10cccacedbca81902616a4e09b,95.65,1,95.65,3.0,9.0,0,0,bronze
667a6c1065219df6e6b37ef29fe2bfe8,167.14,1,167.14,1.0,9.0,1,0,silver
66825e86b4e55808007214c22ebb9167,63.65,1,63.65,5.0,2.0,0,0,bronze
66847a47b031443cbaa8f9f974013f53,138.15,1,138.15,4.0,24.0,0,0,silver
668a1b9c6d03a80a1dc25b352b603103,479.77,1,479.77,4.0,14.0,1,0,gold
668ddbdd3ee99d4339eadfef21531d45,222.83999999999997,2,111.41999999999999,1.0,11.0,2,1,silver
669e24f5e9c4868fb75106f6f96dc1ef,579.22,1,579.22,2.0,2.0,1,0,gold
66b11d3157614b5cdfc21b5b083ad0a9,46.0,1,46.0,5.0,8.0,1,0,bronze
66b609f84df5b48c06e4c2fee0c1bdb1,58.31999999999999,1,58.31999999999999,5.0,13.0,0,0,bronze
66bcb5fd006123f74d979e37522b1b56,45.53,1,45.53,5.0,13.0,0,0,bronze
66bde9319d0498a39252d4572d63cab4,154.42,1,154.42,1.0,38.0,1,0,silver
66e775ac24247ce2c55890a835fb0484,511.23,1,511.23,5.0,9.0,1,0,gold
66f12d134c2a22e83415adbe796c02b5,97.79,1,97.79,4.0,12.0,0,0,bronze
66f545356c968f0aea66107cd8c2da7f,176.16,1,176.16,2.0,5.0,1,0,silver
6702ef98fc8c080a9f6d2d5725cf33bd,41.68,1,41.68,4.0,5.0,1,0,bronze
6705554fcc2578a2b76b6b1b65df2a75,164.06,1,164.06,1.0,5.0,1,0,silver
670938c07220d50e8f258eef5f3e6872,92.9,1,92.9,5.0,6.0,1,0,bronze
6718d1eb924084f94504b7a042b7678f,89.05,1,89.05,5.0,18.0,1,0,bronze
6727b0932d03a7dd420b9ddffcc51257,66.82,1,66.82,5.0,13.0,0,0,bronze
672afa8a0a510643b1be75d99ec3dab5,193.14,1,193.14,5.0,9.0,1,0,silver
672b26e7ff626fde67fe227d535780ba,67.72,1,67.72,3.0,5.0,0,0,bronze
673e1a98d359aa4eebe7722f4864c86f,1315.9,1,1315.9,4.0,16.0,0,0,platinum
6741fe058b7a7605920b9060b234294e,290.0,1,290.0,5.0,6.0,1,0,silver
67433d3ca36736e897ac66c01a8b64ee,187.41,1,187.41,5.0,17.0,0,0,silver
6747886441389831020c1833d24b162f,208.34,1,208.34,5.0,6.0,0,0,silver
6752b6a9eaae810242a2428c7b1a6699,35.0,1,35.0,5.0,16.0,0,0,bronze
676a7f78ff21f6e3794887c4ee27ca6c,307.9,1,307.9,5.0,11.0,1,0,gold
676dba30d784260b87b27020532a4627,87.76,1,87.76,1.0,,0,0,bronze
6770e2d6c610fd5a6567c313790b34df,128.11,1,128.11,5.0,2.0,1,0,silver
67819f459b103e4f6120735e1359e8c1,88.74,1,88.74,5.0,3.0,1,0,bronze
6788c2de733d940f2a56920fd7054a9c,83.0,1,83.0,2.0,6.0,1,0,bronze
67903a0796622001d5ac40144df141a4,57.27,1,57.27,5.0,21.0,0,0,bronze
679d04027a902ad4c19da1382962a420,351.27,1,351.27,5.0,32.0,0,0,gold
67a463c2018e578682a3938b14b1acaf,53.01,1,53.01,5.0,23.0,1,0,bronze
67a5e8eca251d86ff898217c9648c690,235.19,1,235.19,5.0,6.0,0,0,silver
67abac71486100eb7aa1139abf5f7be9,117.43,1,117.43,3.0,10.0,1,0,silver
67ac6cb44629d3f7b3183a375232a658,128.26,1,128.26,5.0,4.0,0,0,silver
67acaaf66f8c15f4e49d8bf661665ce2,128.3,1,128.3,5.0,11.0,1,0,silver
67bb7d09b5d053cae4d21ebe021def0e,59.24,1,59.24,5.0,16.0,1,0,bronze
67bcbb23316612ab049fe5264bd5a16c,135.48,1,135.48,1.0,46.0,1,0,silver
67be3c141900e159ddc8906888d4887a,460.87,1,460.87,4.0,7.0,1,0,gold
67cc9e01f369c13b1b2efe553ec7b349,199.15,1,199.15,5.0,4.0,1,0,silver
67cce2f1e7855cac590025a05419dc6b,144.89,1,144.89,4.0,16.0,1,0,silver
67d6a4689d69970e70ea9a37ec01b17e,60.26,1,60.26,,4.0,0,0,bronze
67e529188d2da2f4f12220e16fe2c371,73.32,1,73.32,5.0,,0,0,bronze
67e59a85e9ff085410ba377fb4226f52,289.11,1,289.11,5.0,8.0,1,0,silver
67ecbf1f06c3a1649d5d6c5e15ea1a8a,206.7,1,206.7,5.0,7.0,1,0,silver
67ef79c4785a569d7ab5511473b019ca,212.88,1,212.88,5.0,9.0,0,0,silver
67f3216febf1db6d766483d7ea9ca752,121.98,1,121.98,5.0,12.0,1,0,silver
67f9b5c523158399b3d195486f8ff93f,130.56,1,130.56,5.0,11.0,0,0,silver
67fcfe4915b93624867d350b8191ff7b,60.62,1,60.62,5.0,16.0,1,0,bronze
68007d8eb53ede6ef0c8fe8f7cfa0dd0,164.31,1,164.31,5.0,4.0,0,0,silver
6809a0e1b9eb9d98b7c4ae5370f3035d,96.8,1,96.8,1.0,9.0,0,0,bronze
680f0cd9dc55b9cbf4ab63649fafef44,38.01,1,38.01,4.0,8.0,0,0,bronze
6810764139c444da2e9d6d18659e0398,38.01,1,38.01,3.0,12.0,0,0,bronze
6829a606f6bd8cd46ca15c799d2dd71e,341.62,1,341.62,5.0,6.0,0,0,gold
682fabd9b6e611941bab89018e79182e,46.0,1,46.0,4.0,28.0,0,0,bronze
68381dd3fadb0c28e9dba80120e80344,206.87,1,206.87,3.0,11.0,1,0,silver
683aa0a880c1e5b4fe2aa8ca8b6eafd2,48.62,1,48.62,5.0,3.0,0,0,bronze
683cda1913456fb0cca302892b37a052,135.46,1,135.46,1.0,,0,0,silver
6841a34a648563ff3b3eced09d0d3633,188.94,1,188.94,5.0,6.0,0,0,silver
68454dbbc379cc4609e578fab1e0cca8,254.47,1,254.47,3.0,22.0,0,0,silver
684fda5905aa430123c7b293106a337b,67.5,1,67.5,5.0,17.0,0,0,bronze
685217c8a7f64006b29129d207c29e47,58.39,1,58.39,5.0,9.0,1,0,bronze
68549c5460dc3dac8e4f0e6f84f7b722,149.16,1,149.16,5.0,12.0,0,0,silver
685fe057427e2f584aadce80ca79dd98,93.17,1,93.17,5.0,6.0,0,0,bronze
6861be7c47819049f96ce098fa072e3a,79.38,1,79.38,3.0,25.0,1,0,bronze
68626709345049fe1e160e86baa7766b,67.24,1,67.24,5.0,10.0,0,0,bronze
68662748141dbba8076b5d0e10565c2b,117.97,1,117.97,5.0,7.0,0,0,silver
686bcb9625a425bec2ff7d8eba79c245,19.39,1,19.39,5.0,6.0,0,0,bronze
686c77bec96f5d95a5633726eb32d4a5,178.47,1,178.47,5.0,24.0,1,0,silver
