product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
5c3aca5c078a343b3b873362e7ac2fcc,relogios_presentes,33.0,307.0,1.0,600.0,16.0,2.0,11.0
2b86ffeae831b59e4fb849565cdc28ca,brinquedos,28.0,842.0,4.0,400.0,25.0,20.0,20.0
aeecb1d0e5d4d5ccc3fcfe6fe91103b6,telefonia_fixa,50.0,1425.0,5.0,2100.0,30.0,30.0,20.0
05649d71cdf7d7ec2bbd7a717179de0f,beleza_saude,58.0,482.0,4.0,350.0,25.0,15.0,15.0
813a30050677eb6996e12eea9ad400bf,beleza_saude,59.0,1726.0,5.0,12000.0,65.0,30.0,40.0
291c4f64b5862ed36fdec5f3df710613,informatica_acessorios,37.0,312.0,1.0,833.0,23.0,14.0,14.0
e4fe462cce9f36e312b869418a86bc3a,automotivo,41.0,126.0,1.0,9650.0,60.0,60.0,16.0
f906dbac60e535e0e5c313eaf7c5bfce,telefonia,56.0,316.0,1.0,150.0,19.0,4.0,11.0
80fb011fd54fa5e1911a2f80c0fc878d,brinquedos,45.0,1347.0,1.0,400.0,20.0,20.0,20.0
64315bd8c0c47303179dd2e25b579d00,brinquedos,55.0,889.0,1.0,4267.0,46.0,39.0,22.0
d485889158fd6345611d5a386a0b77d2,cool_stuff,47.0,410.0,5.0,3500.0,52.0,7.0,55.0
be5353e2c543ba4f67831f95d3775420,beleza_saude,58.0,1121.0,3.0,150.0,43.0,11.0,18.0
d4dccae17c83ffbaafc50d763503e9eb,utilidades_domesticas,59.0,474.0,1.0,3070.0,32.0,11.0,29.0
1029c7348ca63cafc3b859dec2d705d3,moveis_decoracao,31.0,217.0,2.0,925.0,35.0,7.0,33.0
89d49f6d10ff422902b2c2cb05da7f1c,informatica_acessorios,50.0,528.0,1.0,850.0,18.0,16.0,18.0
b60704f84087891432bf27f3dd5fd003,bebes,47.0,704.0,4.0,7500.0,60.0,20.0,50.0
94c6d48c2462a85429fcc3b6bde00c4a,cool_stuff,53.0,549.0,2.0,14700.0,42.0,55.0,38.0
3713c1ed7f99a240189778a1ef65d6d8,utilidades_domesticas,45.0,221.0,1.0,205.0,21.0,15.0,16.0
a322cb898d31adbe4a4de692f4bc0276,esporte_lazer,50.0,623.0,1.0,1200.0,19.0,18.0,16.0
31959c80177d03b7e67c88baffa71d6e,moveis_decoracao,53.0,284.0,2.0,7350.0,35.0,35.0,35.0
e37522e3e9aaee5f8831b244b3efd218,construcao_ferramentas_seguranca,56.0,1966.0,3.0,350.0,16.0,11.0,11.0
6fc983af1a5229efebcc40ab26d6226c,moveis_decoracao,48.0,219.0,3.0,750.0,16.0,5.0,20.0
746191562977a60292922c316e21720b,automotivo,46.0,851.0,2.0,700.0,21.0,13.0,20.0
1befaea8015cdb5fc2890a23ddf60cc0,telefonia,60.0,1440.0,2.0,200.0,18.0,6.0,20.0
eb9b44e05684527fbfdfd0ff5cb86250,beleza_saude,20.0,873.0,3.0,400.0,18.0,9.0,28.0
26a2bba56daa3e3b02eca0780176efd2,fashion_bolsas_e_acessorios,46.0,257.0,2.0,400.0,16.0,8.0,11.0
4328139cbe9adde0aac493ca9871eab3,cama_mesa_banho,60.0,289.0,2.0,1150.0,30.0,10.0,30.0
cb0c2c97fb2fca149a11c2f14027895d,telefonia,56.0,734.0,3.0,350.0,17.0,4.0,12.0
49c5279cc2c4e8ee09dd2871bed03114,cool_stuff,54.0,349.0,1.0,10750.0,60.0,34.0,31.0
abf7c583f35ff13ce82c05debdef8ef0,cama_mesa_banho,33.0,548.0,2.0,650.0,35.0,5.0,25.0
f9182a0ca4e95b38186deff41198a333,cool_stuff,51.0,1634.0,5.0,2900.0,50.0,20.0,20.0
d466e01b668c15dcefe2e800e1557ab5,cama_mesa_banho,42.0,873.0,5.0,800.0,40.0,10.0,30.0
7b7827f65a44cb0a2a5a1021757fd119,pet_shop,39.0,744.0,1.0,50.0,18.0,14.0,14.0
b2f15c23f560da3b247e1090d9d12be7,utilidades_domesticas,60.0,608.0,4.0,200.0,16.0,6.0,12.0
6639a238ead6779d6ef0b3eea56f9f86,fashion_bolsas_e_acessorios,48.0,357.0,5.0,150.0,16.0,9.0,11.0
e6e2f011de12dc9071763c2baed69a2c,bebes,54.0,737.0,1.0,500.0,32.0,18.0,21.0
ea5e798481ff9bb1edc6823d98d83634,cama_mesa_banho,58.0,700.0,1.0,650.0,20.0,16.0,20.0
21fd3b391a97c2fedab9d0efdd183a93,utilidades_domesticas,57.0,983.0,2.0,2650.0,53.0,15.0,13.0
551ae6a7d21ef0eea7b844dac0cc9de8,cool_stuff,31.0,437.0,4.0,3700.0,27.0,43.0,22.0
85337022853da10b8f5fd7d1ef180421,consoles_games,37.0,238.0,1.0,200.0,25.0,5.0,15.0
46805be02f14add01c364b5ca18959ec,utilidades_domesticas,47.0,633.0,3.0,1500.0,25.0,35.0,25.0
56c221c4c1a4a98293895c4563cdc6bf,construcao_ferramentas_seguranca,43.0,188.0,2.0,673.0,18.0,13.0,15.0
fd40f3ef9c7fb9c550619a88af47a5de,sinalizacao_e_seguranca,52.0,513.0,2.0,22550.0,85.0,85.0,26.0
3d92028223ae14160bf1938a522de2b8,brinquedos,40.0,673.0,2.0,3225.0,31.0,31.0,28.0
7ea49f9a853882a4a3b2f6a4bf47c11f,alimentos,58.0,3938.0,5.0,450.0,24.0,17.0,17.0
28b5fef7b6d63771e9784bc68c783793,eletrodomesticos,60.0,564.0,1.0,1500.0,65.0,8.0,38.0
afab5f7ab5c82f92ddcdc46c4cd85fbc,fashion_bolsas_e_acessorios,36.0,95.0,6.0,150.0,16.0,9.0,11.0
a9ccb9dca11ae8ca804b47417d0411f2,utilidades_domesticas,46.0,1021.0,1.0,8600.0,45.0,35.0,35.0
6f9771652ad5ec58e58f50475d6bfe0e,moveis_decoracao,58.0,288.0,3.0,1200.0,39.0,30.0,39.0
c9ea06f7fd4bd778e96031f46f60dfb9,brinquedos,56.0,670.0,1.0,840.0,33.0,13.0,26.0
083d6108def7421be9778dd0ecd11fa6,instrumentos_musicais,58.0,952.0,1.0,2000.0,35.0,10.0,82.0
4ac50dbde931c0a5ed8c33d3dc047351,beleza_saude,33.0,1087.0,1.0,600.0,28.0,11.0,26.0
c556dfe03a2efef617497a3de58cb44d,relogios_presentes,38.0,558.0,1.0,500.0,20.0,11.0,15.0
d41e71b34a15f8bc2c7ed84561ebb600,informatica_acessorios,44.0,870.0,2.0,900.0,30.0,6.0,23.0
fd979b0722a18a4fb9dfe333eefeead2,moveis_decoracao,28.0,431.0,5.0,1150.0,29.0,15.0,49.0
38da2dd3fddf4b5eda6d46d781fde41b,cama_mesa_banho,40.0,698.0,1.0,1150.0,29.0,15.0,15.0
aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0
6987398dff454a3138231540e2a6ec61,informatica_acessorios,38.0,209.0,1.0,1033.0,31.0,17.0,22.0
d272d0921188b0bd91542d704b21404e,eletronicos,36.0,420.0,1.0,150.0,25.0,7.0,16.0
a82a1fcaf427ceabe9df656409d7acdb,fashion_bolsas_e_acessorios,52.0,819.0,1.0,100.0,16.0,5.0,16.0
ef7352a2d8b4adc975b83c8e8c23da5c,esporte_lazer,49.0,1485.0,2.0,210.0,17.0,13.0,16.0
c1617123e66d2491ca93ceadfd36203e,cama_mesa_banho,54.0,687.0,2.0,1050.0,32.0,5.0,30.0
b520b78a494cbd6e36d7a1c64cdffe0b,utilidades_domesticas,31.0,1383.0,1.0,2467.0,38.0,15.0,24.0
0be487faac01dd57fd7ed17cfbdf2dee,cama_mesa_banho,48.0,117.0,1.0,300.0,40.0,4.0,30.0
3186cedd4e2b68aabc3aed94ab1ea91b,telefonia,52.0,1440.0,3.0,100.0,18.0,6.0,11.0
ee97db3ef647a016f3bb7376f8a3ffcd,utilidades_domesticas,58.0,832.0,4.0,200.0,18.0,8.0,14.0
e6e3140cdd035e915d6d4a9eae2ccead,automotivo,60.0,163.0,1.0,50.0,16.0,15.0,16.0
068a754dc2d079d7bcd6f254b9a978e2,livros_interesse_geral,38.0,1348.0,1.0,600.0,24.0,3.0,17.0
09014e6cd3dd8882e42dcf4dd4f5e305,bebes,40.0,854.0,1.0,50.0,17.0,6.0,13.0
7bb755757b4b21a1abc9cc6e9991a8ad,bebes,60.0,275.0,1.0,320.0,36.0,7.0,23.0
a668879a637b097eb47536fdb31d3ce1,industria_comercio_e_negocios,56.0,2083.0,7.0,800.0,40.0,30.0,30.0
79d5da4087dedefe5ef7086bf68e6408,utilidades_domesticas,43.0,1709.0,1.0,1150.0,41.0,20.0,27.0
cbc1321327e4846330530a9abcc13841,esporte_lazer,53.0,185.0,2.0,850.0,60.0,15.0,15.0
e282624d8c82e04983f125e167eb4521,telefonia,45.0,343.0,2.0,117.0,18.0,4.0,11.0
3742ea63675dd01004c7dd8a3cd46d48,informatica_acessorios,38.0,1346.0,1.0,900.0,31.0,13.0,11.0
468f9e86ce85d599b7f48ddab25f1b42,utilidades_domesticas,53.0,817.0,1.0,1750.0,30.0,30.0,30.0
199f076c011ea5e8b546bff05d4f2477,moveis_decoracao,47.0,616.0,3.0,1300.0,105.0,15.0,15.0
0335b2f76fdeed85180abe8c6c444aa4,moveis_escritorio,57.0,1203.0,1.0,7300.0,53.0,51.0,18.0
fd6d9e3d204e6e693f4edd48ac33487e,moveis_decoracao,56.0,2059.0,3.0,3000.0,69.0,11.0,11.0
fcdb929c70287379ce31deed3f733d72,cama_mesa_banho,53.0,231.0,1.0,1625.0,41.0,30.0,33.0
5d0b3bded37ffeb1e67b324f3301ccb6,perfumaria,41.0,120.0,1.0,450.0,30.0,30.0,30.0
33ca6f53f303d370a64975dc0e2c86e9,brinquedos,48.0,762.0,2.0,2925.0,46.0,23.0,24.0
31c50827b6b5d0f51d61c8b2aa98f6e6,cool_stuff,33.0,805.0,2.0,1500.0,40.0,40.0,30.0
cc5004d18b1b9d795cb5043c2d75f66c,esporte_lazer,39.0,362.0,1.0,1400.0,105.0,10.0,20.0
c43ab4269cbf91b373263db4c2973cad,cool_stuff,59.0,734.0,4.0,650.0,33.0,18.0,27.0
1c5bd6a742367ec4d654a0859523e880,bebes,45.0,821.0,4.0,4550.0,40.0,10.0,40.0
62c7230e65fd9da6326284606ee1b197,perfumaria,35.0,424.0,2.0,472.0,19.0,13.0,15.0
310d46301bad5f6b27b3638b81d9cc99,automotivo,42.0,1307.0,6.0,2200.0,40.0,35.0,20.0
39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,47.0,161.0,2.0,350.0,25.0,8.0,19.0
2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,60.0,744.0,2.0,8350.0,50.0,27.0,38.0
b623b7cb05ee3248fbe4a6ecbeed79a4,brinquedos,41.0,673.0,1.0,3008.0,32.0,45.0,32.0
ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,32.0,212.0,3.0,940.0,35.0,20.0,48.0
1d2498694abb5754d2a497801dc4900e,telefonia,58.0,776.0,6.0,150.0,17.0,4.0,12.0
9c8d68903b5106018c797e0e862ae55d,eletronicos,34.0,453.0,1.0,200.0,25.0,7.0,25.0
613db2ca288a12dd07e6fb99974800e8,automotivo,60.0,705.0,2.0,400.0,17.0,21.0,11.0
f6b95bf0206dac805cbbf5807acce648,esporte_lazer,38.0,448.0,3.0,313.0,21.0,20.0,12.0
0b4d2eb734bd8bb5001a145bf52fa5e2,eletrodomesticos,52.0,652.0,1.0,700.0,18.0,8.0,13.0
19b7d3eaa7343bd751c222bd14f44fa2,moveis_decoracao,55.0,534.0,1.0,650.0,65.0,2.0,13.0
aef09d3b8be874a0a8b1706573a6c9b0,climatizacao,54.0,581.0,2.0,167.0,20.0,9.0,15.0
12b2d0d0afbc40130f01e2f2f591444c,sinalizacao_e_seguranca,57.0,922.0,7.0,750.0,16.0,20.0,16.0
48640118918b5bd6454e3fee20ad637b,esporte_lazer,48.0,483.0,2.0,2800.0,104.0,5.0,80.0
18796df281656da4036dd926561a6030,cama_mesa_banho,57.0,555.0,2.0,500.0,52.0,6.0,40.0
8a4c5d65d3fa7a37204ea7f8538f91bd,eletroportateis,26.0,785.0,3.0,200.0,30.0,16.0,20.0
9da44726bd1515c649cee56a272795e4,beleza_saude,46.0,803.0,1.0,250.0,22.0,3.0,15.0
e611a297d7a9df83f906aab5c746fd06,perfumaria,40.0,634.0,1.0,436.0,20.0,13.0,15.0
c7466f1348d9a1e494343550ac3a2e23,,,,,1050.0,40.0,11.0,15.0
c61066ec039ab5de17a7d3151f8806c0,fashion_bolsas_e_acessorios,54.0,1438.0,1.0,150.0,16.0,2.0,11.0
566a4f2c4385f36d15c00dfcaae132d1,eletronicos,43.0,391.0,1.0,150.0,25.0,7.0,16.0
825993135690981b6014a46dbe75707e,moveis_decoracao,45.0,427.0,1.0,1000.0,20.0,15.0,20.0
20992273fc264d0a559e37c346090fe6,informatica_acessorios,51.0,1246.0,1.0,600.0,16.0,16.0,16.0
250d000589d1bb22d6ec81449f05cf20,telefonia,60.0,770.0,2.0,55.0,25.0,10.0,15.0
b4e319cb48642fd748a387fb88c31c35,brinquedos,45.0,346.0,4.0,900.0,31.0,8.0,31.0
6ae3f85f46a37844372252496c77b4d8,telefonia,49.0,1304.0,4.0,650.0,23.0,6.0,16.0
78120320a8a3d2656f159d513fcb83b6,moveis_decoracao,42.0,232.0,4.0,650.0,25.0,14.0,19.0
5a7373ba4c9b3e13513ded06cd1986c4,esporte_lazer,46.0,2029.0,3.0,105.0,20.0,20.0,20.0
ff907ae86deaa05b65cfb3b14166e7c7,beleza_saude,37.0,540.0,3.0,1400.0,27.0,22.0,39.0
e7a6e03b3e02c37299f6ea8398a08629,automotivo,59.0,448.0,5.0,150.0,21.0,15.0,14.0
840c7da1a74c54e903c0c6b86d44deed,,,,,500.0,20.0,12.0,15.0
566a14211efb01bf3e8ac11007379e93,fashion_bolsas_e_acessorios,31.0,393.0,3.0,200.0,16.0,9.0,11.0
d4548e7ab697993ec51d864766a8ea4f,relogios_presentes,43.0,632.0,2.0,532.0,19.0,13.0,15.0
f0af7ec9760e53f21277444f32ee3308,moveis_decoracao,59.0,205.0,1.0,1300.0,40.0,10.0,34.0
c706d50b57c9e83293c2586d01f32445,papelaria,60.0,310.0,3.0,600.0,25.0,7.0,24.0
138dac44dc568cd36c6f1d1e5e181d5d,automotivo,56.0,896.0,4.0,1400.0,25.0,9.0,26.0
64b99eed898c1b99a94d93cbf5873690,moveis_decoracao,63.0,393.0,1.0,1750.0,45.0,15.0,35.0
db96ef2aef93a5a96d1e3296a32648e5,agro_industria_e_comercio,59.0,751.0,1.0,12400.0,55.0,32.0,32.0
cc3fa983a53e9876a42790033f06a9ad,cool_stuff,60.0,416.0,1.0,6730.0,34.0,28.0,29.0
6bb54c0a1ddf991dc06cc7cb5a13bab7,construcao_ferramentas_construcao,41.0,1270.0,2.0,200.0,20.0,4.0,20.0
073af5ae737ac55290eb733f67317242,automotivo,55.0,89.0,1.0,700.0,26.0,8.0,14.0
1aaf80d4afeb6d8636711e75d02f1a7e,informatica_acessorios,50.0,220.0,1.0,50.0,40.0,2.0,24.0
06f2166336faca73c644b11eaca22d06,informatica_acessorios,60.0,635.0,1.0,600.0,16.0,13.0,13.0
50dfe62a8a76632271d4810efba06a5e,fashion_bolsas_e_acessorios,30.0,216.0,3.0,250.0,20.0,9.0,11.0
fce15962a64fe4b658917a18983fb266,beleza_saude,24.0,311.0,1.0,550.0,48.0,11.0,11.0
2f2eee65fc4cc4a5ee8362730719d290,papelaria,60.0,920.0,9.0,3100.0,30.0,52.0,20.0
cc1cb33bcc814aeaa4631761a34bd23e,moveis_decoracao,32.0,1262.0,4.0,150.0,16.0,8.0,16.0
dd61e943598eec72351633dd6a72d5dc,perfumaria,47.0,1816.0,2.0,350.0,36.0,6.0,22.0
ec65faa314338306f45b04be616eed53,livros_interesse_geral,41.0,618.0,1.0,1525.0,19.0,14.0,19.0
ba453af64b21e4179a5635683be46d15,telefonia,58.0,517.0,3.0,350.0,17.0,4.0,12.0
11467aa972053382530a1b91591eae38,beleza_saude,60.0,506.0,1.0,575.0,16.0,14.0,15.0
9e45be91c990797c9bb60ce6fa369bff,moveis_decoracao,52.0,1750.0,4.0,2500.0,105.0,3.0,70.0
ff62ab4c255754dd5cfbd1822cd97b40,moveis_decoracao,63.0,1051.0,2.0,11850.0,23.0,70.0,42.0
51945302d0858fe2efed398e1fa2df04,bebes,57.0,121.0,1.0,1650.0,39.0,16.0,40.0
f5eafd694f3a7959e352920537496c7c,industria_comercio_e_negocios,45.0,706.0,1.0,8400.0,36.0,25.0,44.0
00250175f79f584c14ab5cecd80553cd,utilidades_domesticas,53.0,631.0,2.0,750.0,30.0,5.0,35.0
8b87bdca52ab6d4c79661a4dbcf903c8,automotivo,60.0,670.0,4.0,350.0,16.0,6.0,16.0
8814a3da37fb9673a5ac06f82a2a00a9,moveis_decoracao,59.0,205.0,8.0,900.0,31.0,11.0,26.0
92f699740f5a71846565fa8a6f0bbcf4,casa_construcao,55.0,922.0,7.0,1050.0,16.0,20.0,16.0
165f86fe8b799a708a20ee4ba125c289,cool_stuff,40.0,1456.0,1.0,2425.0,29.0,30.0,19.0
caf4c19a55134cab8ebe2debd0f16e6d,papelaria,50.0,337.0,7.0,3500.0,60.0,20.0,29.0
9ee8816f1d901f62f4c8b2bd32e46b4a,esporte_lazer,14.0,129.0,1.0,150.0,30.0,5.0,40.0
cf1817039c1c86d9f7a5991817794083,eletrodomesticos,40.0,45.0,1.0,200.0,16.0,35.0,25.0
b87be755b7af193bb1ddf878a7d2966f,cool_stuff,58.0,571.0,2.0,15800.0,70.0,36.0,48.0
c7b3cf9de7be95b3e09e7a63315685eb,malas_acessorios,49.0,489.0,2.0,16250.0,18.0,53.0,39.0
595b8278e4e5c52c86a4da3812b70081,cama_mesa_banho,49.0,642.0,1.0,2450.0,16.0,2.0,11.0
edc5fb7cd23cfd91367038801fd55ec9,utilidades_domesticas,54.0,439.0,1.0,450.0,86.0,3.0,16.0
531caee8b7069e4b692eddf59ff98eac,automotivo,63.0,1541.0,4.0,2700.0,40.0,16.0,40.0
22036f187132350920aea5aa0bb01935,utilidades_domesticas,59.0,1047.0,4.0,500.0,25.0,12.0,25.0
be127a8a979cd5d591ea345f10bba28c,esporte_lazer,55.0,551.0,2.0,350.0,26.0,5.0,13.0
c7287c42473206267a78a2189981a42e,moveis_decoracao,59.0,2101.0,2.0,950.0,55.0,11.0,11.0
a2a1d57880bb40e60b59530ba0177ccf,cama_mesa_banho,56.0,352.0,2.0,900.0,50.0,11.0,11.0
4ae634441e444ca4bc85903cafe98d73,telefonia,54.0,285.0,2.0,275.0,18.0,4.0,12.0
a3174f2bfbbeca5734474d6046d76434,relogios_presentes,38.0,607.0,3.0,600.0,17.0,11.0,13.0
d465fef4e52e46bc9e04996b37789bbd,ferramentas_jardim,57.0,723.0,5.0,880.0,22.0,21.0,19.0
cf6db73155e09a3583117d7dbeeab445,moveis_decoracao,56.0,262.0,1.0,950.0,40.0,2.0,30.0
cd2ea14a901da3b47b33516f3ca6929e,beleza_saude,37.0,729.0,1.0,800.0,21.0,20.0,16.0
db753afa921ad9943950ac46194a0031,telefonia,30.0,573.0,1.0,50.0,16.0,12.0,16.0
15859e3a8aaa3c192c10a91d8722abd5,beleza_saude,51.0,2795.0,5.0,5650.0,36.0,26.0,36.0
fe84c88069760acf0d69497293c74f25,papelaria,51.0,755.0,2.0,250.0,16.0,5.0,25.0
3fbc0ef745950c7932d5f2a446189725,beleza_saude,50.0,1257.0,1.0,350.0,19.0,12.0,13.0
e25331bf25687974d6fc419b3bd576dd,utilidades_domesticas,48.0,1270.0,2.0,350.0,20.0,15.0,15.0
08528915e9c75fe961048c13928b527f,moveis_decoracao,39.0,211.0,3.0,500.0,40.0,11.0,35.0
a9a7a63a3f3c6ddc6aba7b37fa85caf4,utilidades_domesticas,30.0,725.0,3.0,800.0,17.0,21.0,11.0
9ebb48bdfe9f9c51c6c9f8a32a18d67f,esporte_lazer,46.0,3522.0,1.0,3000.0,29.0,40.0,29.0
386703f26f328414fe118e10a5d92675,telefonia,60.0,776.0,6.0,300.0,17.0,4.0,12.0
e4b0320c22018a6aeacee9b991ccb1fd,,,,,200.0,16.0,2.0,11.0
ce7186656e3ec080cba4fb895b9b90cf,bebes,53.0,201.0,1.0,100.0,25.0,22.0,22.0
1ad3f793ff482f29c15596c3bc596812,moveis_decoracao,40.0,94.0,5.0,300.0,16.0,5.0,20.0
2c9de16d31145f7aa376c2dab35a2b81,informatica_acessorios,56.0,545.0,1.0,800.0,29.0,16.0,18.0
a84e26c4cc7ea7884d3a81955a06cefc,papelaria,54.0,726.0,6.0,800.0,30.0,3.0,22.0
1a8ffdee10d64528eb046117521d3953,moveis_decoracao,47.0,494.0,1.0,550.0,35.0,23.0,35.0
37e4c14527273be66b84b8836bba463b,,,,,1155.0,24.0,16.0,16.0
422879e10f46682990de24d770e7f83d,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0
5b2b72f58d212a6e4733884ef0ece564,cama_mesa_banho,54.0,273.0,1.0,3000.0,45.0,19.0,35.0
2b939dc9b176d7fa21594d588815d4a4,malas_acessorios,45.0,702.0,1.0,1300.0,33.0,10.0,49.0
de99a4603fe6d195354676f800253ae1,bebes,30.0,972.0,1.0,1400.0,44.0,6.0,36.0
5c04d019c44f9f7da2d2b9508871a243,construcao_ferramentas_construcao,58.0,239.0,6.0,16400.0,50.0,38.0,50.0
55aefe286a63b5e07f42a63c10371020,relogios_presentes,58.0,752.0,2.0,600.0,16.0,11.0,11.0
b12c4b01322e1befea8465bdf7fe2360,brinquedos,19.0,512.0,1.0,1500.0,30.0,10.0,30.0
87a97ee722d5e544b3c929b36443b8b9,relogios_presentes,55.0,1108.0,2.0,436.0,17.0,12.0,13.0
72f2ba8b34e02757c445970388158e46,relogios_presentes,59.0,362.0,4.0,800.0,26.0,6.0,26.0
f594ea4dab18d092309463bf799398f9,brinquedos,34.0,411.0,1.0,600.0,34.0,11.0,29.0
5ee76866fa61481c966c02a129dfac08,utilidades_domesticas,59.0,156.0,1.0,717.0,18.0,19.0,15.0
9b125b82780e1bbb7716c906ff46f89b,pet_shop,63.0,785.0,1.0,800.0,38.0,4.0,19.0
6b874ff4c71d18e91079b40396bf176a,automotivo,41.0,1117.0,8.0,300.0,31.0,17.0,27.0
fe6f03cedd96bcbc5c8726c5963fd35c,cama_mesa_banho,48.0,639.0,1.0,1250.0,20.0,16.0,20.0
ee8b16196604ed47b34b094351ce68e2,bebes,47.0,235.0,2.0,9400.0,75.0,15.0,50.0
8a5835aeef83efa6aa947f84f92deb0e,relogios_presentes,60.0,430.0,5.0,250.0,16.0,2.0,11.0
72172e982e8b92155069e4201c92c0bb,esporte_lazer,60.0,3847.0,5.0,200.0,28.0,10.0,13.0
10d13c18c631962fdc16cf4bbe67c730,esporte_lazer,32.0,1132.0,8.0,10200.0,105.0,18.0,28.0
c4a6de6225217d4539c861c0b6316d86,esporte_lazer,36.0,261.0,1.0,700.0,27.0,12.0,49.0
4aaa2ddc43f64a2db232b71fc4639064,eletronicos,28.0,131.0,3.0,6050.0,16.0,61.0,41.0
db5efde3ad0cc579b130d71c4b2db522,audio,40.0,232.0,1.0,6663.0,17.0,11.0,13.0
33e77eecc23c25a65d10f627e5053617,moveis_escritorio,48.0,1092.0,1.0,7400.0,54.0,53.0,20.0
6ba4d9e6b21481dcc4646250fa189ac1,eletronicos,41.0,790.0,5.0,477.0,18.0,16.0,14.0
8fa5bb1e4de7a63ee554487c2f2ee076,brinquedos,58.0,696.0,4.0,325.0,21.0,7.0,16.0
bd7cab8de4d7943286634023cc06f8ff,bebes,59.0,1226.0,4.0,23250.0,23.0,50.0,84.0
583916a5dae918f5e89baec139141c54,,,,,3100.0,28.0,28.0,50.0
ec8ae427905e10052ee4f1e9993b6763,bebes,52.0,224.0,2.0,6200.0,75.0,15.0,50.0
05fa3b5ecdf7f54e97fe25127db0ee7c,esporte_lazer,45.0,758.0,1.0,2000.0,23.0,16.0,18.0
96d6c71675adc35bcf32f970cdffe2d6,telefonia,32.0,366.0,3.0,167.0,18.0,4.0,11.0
dd4bb630f241ce3910d9595b395efeb5,pet_shop,23.0,1151.0,1.0,160.0,16.0,11.0,11.0
c88f6f752875535d69510094205bab77,construcao_ferramentas_construcao,54.0,1781.0,3.0,1600.0,26.0,9.0,20.0
1146013b4da16ab073768dc76089aaa8,relogios_presentes,53.0,591.0,1.0,266.0,17.0,9.0,12.0
1a909e04ddbc64bda3fc905834678201,informatica_acessorios,48.0,475.0,1.0,213.0,15.0,7.0,11.0
37b99aa22bbac19b2a4afc4b2a958a53,ferramentas_jardim,46.0,762.0,3.0,17300.0,26.0,26.0,26.0
12a146749cb72ebfde01a89105df1897,esporte_lazer,49.0,2009.0,4.0,233.0,22.0,16.0,14.0
af680b3406a3179e4a4c2051c5384cfd,cama_mesa_banho,53.0,681.0,1.0,950.0,28.0,14.0,16.0
b00a32a0b42fd65efb58a5822009f629,bebes,58.0,398.0,3.0,238.0,20.0,10.0,15.0
07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,45.0,1156.0,2.0,17050.0,63.0,62.0,24.0
c65f71634a9d0de5b4a1d7dbb6d3ae01,utilidades_domesticas,42.0,588.0,3.0,500.0,35.0,15.0,20.0
371fa349d92646bbeea5873df0bcdc5a,utilidades_domesticas,49.0,342.0,1.0,490.0,20.0,18.0,16.0
6aa8f339965debf52a549f8aade6d068,eletrodomesticos,57.0,563.0,1.0,500.0,23.0,16.0,18.0
db51982bc43b26164c29605b8ed140d6,telefonia_fixa,20.0,286.0,3.0,100.0,19.0,3.0,11.0
c708ba7c6269161f89ce0683cdd7c432,relogios_presentes,60.0,379.0,3.0,300.0,16.0,2.0,20.0
5d4259625c11acce3dcc39c169037a9a,construcao_ferramentas_construcao,34.0,797.0,1.0,958.0,29.0,18.0,25.0
883e57b1f0fab96202d9e39efbe3b671,automotivo,54.0,709.0,1.0,5600.0,80.0,10.0,25.0
151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48.0,590.0,1.0,1475.0,38.0,11.0,30.0
59c1840441f4df065f52760bf51a8442,fashion_bolsas_e_acessorios,46.0,418.0,4.0,150.0,16.0,5.0,11.0
327018136fd4a966408df8243383a233,relogios_presentes,60.0,478.0,4.0,200.0,16.0,2.0,11.0
5cb27eb7202ae6c53809618eb8549007,brinquedos,57.0,245.0,4.0,1675.0,44.0,24.0,23.0
7614c62b86a81021243e438cfde78ccc,beleza_saude,53.0,1135.0,5.0,9900.0,30.0,39.0,38.0
85b39215c2d7de985b5a34b759255d03,cama_mesa_banho,52.0,769.0,1.0,1700.0,30.0,16.0,40.0
b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42.0,337.0,2.0,1225.0,27.0,26.0,26.0
a05f4c1d544848f9ee86f767c9cc0d4f,informatica_acessorios,35.0,875.0,5.0,366.0,20.0,6.0,15.0
cb378611bbb39f1716b4f0c335201448,malas_acessorios,39.0,632.0,6.0,16850.0,38.0,58.0,25.0
0e621085968d9a9585ed3c2c204825e2,beleza_saude,52.0,3939.0,2.0,200.0,20.0,15.0,20.0
9ee8f71db966916c4bc13c3ede22c146,telefonia,55.0,679.0,3.0,150.0,17.0,8.0,11.0
1b55611367793363c3aa1c9d888be7ed,automotivo,31.0,993.0,3.0,1350.0,33.0,28.0,28.0
d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53.0,867.0,1.0,1100.0,20.0,16.0,20.0
f7e0fa615b386bc9a8b9eb52bc1fff76,informatica_acessorios,59.0,2574.0,1.0,325.0,21.0,21.0,21.0
