geolocation_zip_code_prefix,geolocation_lat,gelocation_lng,geolocation_city,geolocation_state
19500,-22.148084858468284,-51.16954949489018,martinopolis,SP
19600,-22.229310649130582,-50.894681271077815,rancharia,SP
19680,-22.249435727092425,-50.76827149621684,joao ramalho,SP
19700,-22.42125482604227,-50.580730780337454,paraguacu paulista,SP
19770,-22.314424455023925,-50.27711765740892,oscar bressane,SP
19780,-22.247296826398753,-50.70062907273488,quata,SP
19800,-22.665586099934302,-50.41524708602695,assis,SP
19801,-22.670164793097833,-50.41134929119473,assis,SP
19802,-22.669353928606768,-50.42693117309733,assis,SP
19803,-22.67568027378032,-50.4375555298538,assis,SP
19804,-22.663902111270872,-50.43581803310741,assis,SP
19806,-22.655502343064516,-50.4257100791395,assis,SP
19814,-22.65739937232149,-50.40967596560367,assis,SP
19815,-22.655662293967403,-50.39542900698363,assis,SP
19820,-22.7489466206339,-50.578951684465736,taruma,SP
19830,-22.4299509636415,-50.20543406742506,echapora,SP
19840,-22.615059082577268,-50.66808209417246,maracai,SP
19865,-22.815272553334733,-50.79127156718951,pedrinhas paulista,SP
19880,-22.751128893730357,-50.38672852848477,candido mota,SP
19900,-22.981063259567787,-49.86704149598352,ourinhos,SP
19906,-22.98470598279763,-49.881834805384784,ourinhos,SP
19907,-22.974466157111515,-49.881382569015905,ourinhos,SP
19911,-22.96751044844727,-49.87139306137049,ourinhos,SP
19912,-22.98027055155439,-49.86041843388249,ourinhos,SP
19913,-22.981358365381055,-49.85356610907134,ourinhos,SP
19970,-22.786532737910925,-50.21831951855033,palmital,SP
20020,-22.90749454533334,-43.17316912947846,rio de janeiro,RJ
20021,-22.912369544913428,-43.17350079335496,rio de janeiro,RJ
20030,-22.909873939082548,-43.173650365485265,rio de janeiro,RJ
20031,-22.909572437655488,-43.177703112986904,rio de janeiro,RJ
20040,-22.905686000249094,-43.177156307060464,rio de janeiro,RJ
20051,-22.903063100942575,-43.18298926875737,rio de janeiro,RJ
20060,-22.90742646003482,-43.22111290328188,rio de janeiro,RJ
20061,-22.905811724167148,-43.18562902375168,rio de janeiro,RJ
20070,-22.902331574261794,-43.17927884154506,rio de janeiro,RJ
20081,-22.897715083300223,-43.18332992060644,rio de janeiro,RJ
20090,-22.899054123828943,-43.17942063171785,rio de janeiro,RJ
20091,-22.900151286264816,-43.17827587439508,rio de janeiro,RJ
20210,-22.908696503565157,-43.201016378284464,rio de janeiro,RJ
20211,-22.91148503866567,-43.19844247973102,rio de janeiro,RJ
20220,-22.899829533909223,-43.20080433539784,rio de janeiro,RJ
20230,-22.91285701073433,-43.18834911843799,rio de janeiro,RJ
20231,-22.91259168660638,-43.18629265033459,rio de janeiro,RJ
20240,-22.917770340408847,-43.18905754157791,rio de janeiro,RJ
20241,-22.922006425170558,-43.18565741850953,rio de janeiro,RJ
20250,-22.919337655136697,-43.21247470976231,rio de janeiro,RJ
20251,-22.922200558918448,-43.20015626664134,rio de janeiro,RJ
20260,-22.919342584449815,-43.21542322502569,rio de janeiro,RJ
20261,-22.92401542829238,-43.213547671608914,rio de janeiro,RJ
20270,-22.916244564738715,-43.21795033526529,rio de janeiro,RJ
20271,-22.915669330916135,-43.2252134823305,rio de janeiro,RJ
20510,-22.930347789330725,-43.24275226487902,rio de janeiro,RJ
20511,-22.9284131316606,-43.240538180114825,rio de janeiro,RJ
20520,-22.926258825257275,-43.231846424609145,rio de janeiro,RJ
20521,-22.927918848210943,-43.231972121774945,rio de janeiro,RJ
20530,-22.93768625306417,-43.24886943417944,rio de janeiro,RJ
20531,-22.958246852875913,-43.27033293203977,rio de janeiro,RJ
20540,-22.92255591041081,-43.243901231317686,rio de janeiro,RJ
20541,-22.92275898098941,-43.246104027508025,rio de janeiro,RJ
20550,-22.916792143186886,-43.2315503991291,rio de janeiro,RJ
20551,-22.914390650925082,-43.24569874883489,rio de janeiro,RJ
20560,-22.918636000417838,-43.25724486396328,rio de janeiro,RJ
20561,-22.923671061854996,-43.27951061325535,rio de janeiro,RJ
20710,-22.90830858763459,-43.2764243094503,rio de janeiro,RJ
20720,-22.906575946931888,-43.28819167590577,rio de janeiro,RJ
20725,-22.906412217480728,-43.282495177007156,rio de janeiro,RJ
20730,-22.902290913852568,-43.29839517326879,rio de janeiro,RJ
20735,-22.900247004009792,-43.28620954651436,rio de janeiro,RJ
20740,-22.89620288125079,-43.31266061354411,rio de janeiro,RJ
20745,-22.903600471965063,-43.306901589519335,rio de janeiro,RJ
20750,-22.87518071840644,-43.30082797736797,rio de janeiro,RJ
20751,-22.883894678436565,-43.30538425605098,rio de janeiro,RJ
20755,-22.888719129958833,-43.29710870135924,rio de janeiro,RJ
20756,-22.889303208418365,-43.304540372254614,rio de janeiro,RJ
20760,-22.879177245162502,-43.28592690942743,rio de janeiro,RJ
20761,-22.870098149013963,-43.297217917069595,rio de janeiro,RJ
20770,-22.89263110411781,-43.28601357326318,rio de janeiro,RJ
20771,-22.88654522617883,-43.28157899070825,rio de janeiro,RJ
20775,-22.894787607705087,-43.27754555337602,rio de janeiro,RJ
20780,-22.8964631877728,-43.27217170225893,rio de janeiro,RJ
20785,-22.88659325431333,-43.26783420069855,rio de janeiro,RJ
20910,-22.899524395109882,-43.23052438041678,rio de janeiro,RJ
20920,-22.89524485967227,-43.231902550437,rio de janeiro,RJ
20921,-22.893703236582244,-43.23151762119004,rio de janeiro,RJ
20930,-22.889979653251217,-43.22883289161473,rio de janeiro,RJ
20931,-22.880476502680093,-43.21772315263865,rio de janeiro,RJ
20940,-22.90178148194564,-43.219200053257524,rio de janeiro,RJ
20941,-22.905038579309718,-43.218289836880224,rio de janeiro,RJ
20943,-22.907619844963776,-43.23590445490212,rio de janeiro,RJ
20950,-22.90399569141674,-43.25558609559154,rio de janeiro,RJ
21011,-22.827727546600816,-43.2864223207302,rio de janeiro,RJ
21020,-22.835828487618873,-43.27614378416555,rio de janeiro,RJ
21021,-22.84207289300327,-43.265065434319375,rio de janeiro,RJ
21031,-22.84825657231105,-43.25613344368642,rio de janeiro,RJ
21040,-22.858267172627272,-43.25269222978843,rio de janeiro,RJ
21041,-22.87144109880102,-43.258727578503766,rio de janeiro,RJ
21044,-22.857706333465654,-43.267186202026345,rio de janeiro,RJ
21051,-22.874222414375385,-43.26728790044959,rio de janeiro,RJ
21060,-22.857331891254034,-43.26363956816405,rio de janeiro,RJ
21070,-22.843914411682647,-43.283779066776354,rio de janeiro,RJ
21073,-22.850770856037,-43.27052152360208,rio de janeiro,RJ
21210,-22.84373140637614,-43.30242672582638,rio de janeiro,RJ
21211,-22.836828071243165,-43.30804460963914,rio de janeiro,RJ
21215,-22.833788776762514,-43.296044333899985,rio de janeiro,RJ
21220,-22.849422868592246,-43.31350882748824,rio de janeiro,RJ
21221,-22.84606476402831,-43.31053536227519,rio de janeiro,RJ
21230,-22.826662975624334,-43.3225314634884,rio de janeiro,RJ
21231,-22.831527268945862,-43.32219671997402,rio de janeiro,RJ
21235,-22.83791177652518,-43.322271046058205,rio de janeiro,RJ
21240,-22.811121030063198,-43.326212799077666,rio de janeiro,RJ
21310,-22.879083342003987,-43.33935560703397,rio de janeiro,RJ
21311,-22.88918177352332,-43.32763594596467,rio de janeiro,RJ
21320,-22.892905876006864,-43.347644389533606,rio de janeiro,RJ
21321,-22.89512617328995,-43.357502145957,rio de janeiro,RJ
21330,-22.8828767826158,-43.36417448357049,rio de janeiro,RJ
21331,-22.87350715228709,-43.36567754387448,rio de janeiro,RJ
21340,-22.871018134717982,-43.35684491471535,rio de janeiro,RJ
21341,-22.882442915756783,-43.349470070284454,rio de janeiro,RJ
21350,-22.87793235260004,-43.330166204427464,rio de janeiro,RJ
21351,-22.870448202643566,-43.34296526816304,rio de janeiro,RJ
21360,-22.866945338258187,-43.33478170506691,rio de janeiro,RJ
21361,-22.853328261763206,-43.32822806263115,rio de janeiro,RJ
21371,-22.85106228596877,-43.32617884775252,rio de janeiro,RJ
21380,-22.883317935180692,-43.31951190668025,rio de janeiro,RJ
21381,-22.87907528708003,-43.314672063074205,rio de janeiro,RJ
21510,-22.84251003329592,-43.35349069066133,rio de janeiro,RJ
21511,-22.84410299270375,-43.35219269222594,rio de janeiro,RJ
21512,-22.84146868829085,-43.36195292092932,rio de janeiro,RJ
21515,-22.83902730987094,-43.35587746226516,rio de janeiro,RJ
21540,-22.852143526409453,-43.342813020278854,rio de janeiro,RJ
21545,-22.843286137769397,-43.34344431819371,rio de janeiro,RJ
21555,-22.855135850026098,-43.36350730842812,rio de janeiro,RJ
21610,-22.867011045510353,-43.371883316604816,rio de janeiro,RJ
21615,-22.86209078632198,-43.39136925868886,rio de janeiro,RJ
21620,-22.839350559609453,-43.40486056012263,rio de janeiro,RJ
21625,-22.832605349060035,-43.402808561949044,rio de janeiro,RJ
21630,-22.825649495444644,-43.411649846764305,rio de janeiro,RJ
21635,-22.83290297152516,-43.41230278119793,rio de janeiro,RJ
21660,-22.839960552960555,-43.37703910572291,rio de janeiro,RJ
21675,-22.849034554602184,-43.374423646812794,rio de janeiro,RJ
21715,-22.879476747053335,-43.44026398123803,rio de janeiro,RJ
21740,-22.88433305340309,-43.387504877344114,rio de janeiro,RJ
21741,-22.88962788350659,-43.395124429249634,rio de janeiro,RJ
21745,-22.879549301241177,-43.41011862496182,rio de janeiro,RJ
21750,-22.878735432655482,-43.415788362287785,rio de janeiro,RJ
21755,-22.88385334415563,-43.419136355497564,rio de janeiro,RJ
21765,-22.890938364362235,-43.43068537741355,rio de janeiro,RJ
21770,-22.892257517452293,-43.44208696544872,rio de janeiro,RJ
21775,-22.886952911633603,-43.446644127201374,rio de janeiro,RJ
21810,-22.87922054417216,-43.459310464937985,rio de janeiro,RJ
21815,-22.88548385187386,-43.45769280672658,rio de janeiro,RJ
21820,-22.881888435047646,-43.46899760400734,rio de janeiro,RJ
21825,-22.892248480036507,-43.47086620332721,rio de janeiro,RJ
21832,-22.894998640111965,-43.490836960215546,rio de janeiro,RJ
21840,-22.868363814263653,-43.46923216795061,rio de janeiro,RJ
21843,-22.870893429404216,-43.483301504432156,rio de janeiro,RJ
21853,-22.857082764875646,-43.486439191165495,rio de janeiro,RJ
21862,-22.864698795351657,-43.46636013974529,rio de janeiro,RJ
21863,-22.850951552039938,-43.46693512747451,rio de janeiro,RJ
21910,-22.79777839220466,-43.181360862515426,rio de janeiro,RJ
21911,-22.7900819429952,-43.17257319356364,rio de janeiro,RJ
21920,-22.79811558143935,-43.19569772270941,rio de janeiro,RJ
21921,-22.8083044291334,-43.18564856697721,rio de janeiro,RJ
21930,-22.819481062981133,-43.1783585853495,rio de janeiro,RJ
21931,-22.809517664348768,-43.200203165434935,rio de janeiro,RJ
21940,-22.81388871143013,-43.20247749638257,rio de janeiro,RJ
21941,-22.8338340042933,-43.24885668973881,rio de janeiro,RJ
22010,-22.96271293881479,-43.170810782953595,rio de janeiro,RJ
22011,-22.96400610563266,-43.17658358618979,rio de janeiro,RJ
22020,-22.965453849156813,-43.17847566804375,rio de janeiro,RJ
22021,-22.96571567280818,-43.178905752541766,rio de janeiro,RJ
22030,-22.965586191842657,-43.18405306861811,rio de janeiro,RJ
22031,-22.966933621230865,-43.18792165085605,rio de janeiro,RJ
22040,-22.968389299018032,-43.1849944726417,rio de janeiro,RJ
22041,-22.967673604620366,-43.19002828343284,rio de janeiro,RJ
22050,-22.972595655601555,-43.18771945633724,rio de janeiro,RJ
22051,-22.972873846317363,-43.19052130370873,rio de janeiro,RJ
22060,-22.97702862454598,-43.19034089760792,rio de janeiro,RJ
22061,-22.975419252327107,-43.192633652194786,rio de janeiro,RJ
22070,-22.980688017563594,-43.18955936508214,rio de janeiro,RJ
22071,-22.980184787318848,-43.19459066773997,rio de janeiro,RJ
22080,-22.98466377656021,-43.192528449128396,rio de janeiro,RJ
22081,-22.984441149894824,-43.19341592390328,rio de janeiro,RJ
22210,-22.931070810893203,-43.176115962189314,rio de janeiro,RJ
22220,-22.92956446372173,-43.17684636890966,rio de janeiro,RJ
22221,-22.928999413639033,-43.18145032839962,rio de janeiro,RJ
22230,-22.937297973252818,-43.176889612976375,rio de janeiro,RJ
22231,-22.936153909752676,-43.18183226783302,rio de janeiro,RJ
22240,-22.935263476239662,-43.187263572971155,rio de janeiro,RJ
22241,-22.93845834691675,-43.1963680762055,rio de janeiro,RJ
22245,-22.941061091973182,-43.191231191173394,rio de janeiro,RJ
22250,-22.942211644081578,-43.17758693818259,rio de janeiro,RJ
22251,-22.945344203574265,-43.185010548945066,rio de janeiro,RJ
22260,-22.94921626511125,-43.19021396256844,rio de janeiro,RJ
22261,-22.95721825808972,-43.200260609059356,rio de janeiro,RJ
22270,-22.953082188232273,-43.18924536490677,rio de janeiro,RJ
22271,-22.956103796414517,-43.19395105535185,rio de janeiro,RJ
22281,-22.95685190582306,-43.193645741400225,rio de janeiro,RJ
22290,-22.954428429403354,-43.177074208583676,rio de janeiro,RJ
22291,-22.942311951383264,-43.166780906762526,rio de janeiro,RJ
22410,-22.98392343049867,-43.207101465917965,rio de janeiro,RJ
22411,-22.981944699776772,-43.202413135708234,rio de janeiro,RJ
22420,-22.985312022606553,-43.20414276378719,rio de janeiro,RJ
22421,-22.982140216547382,-43.206875250730356,rio de janeiro,RJ
22430,-22.98210232841188,-43.22013314970181,rio de janeiro,RJ
22440,-22.984439128577424,-43.22151271315892,rio de janeiro,RJ
22441,-22.98416017609255,-43.22495474880264,rio de janeiro,RJ
22450,-22.986493696399247,-43.23306806247369,rio de janeiro,RJ
22451,-22.97841522971715,-43.23772919271784,rio de janeiro,RJ
22460,-22.964834958641692,-43.22490223070295,rio de janeiro,RJ
22461,-22.961345034096052,-43.213641388050824,rio de janeiro,RJ
22470,-22.96550432697566,-43.21544841322038,rio de janeiro,RJ
22471,-22.967625971408513,-43.203212882392485,rio de janeiro,RJ
22610,-22.99599813649958,-43.261663703422506,rio de janeiro,RJ
22620,-23.00947497991475,-43.334530048914964,rio de janeiro,RJ
22630,-23.010131257960495,-43.338679519974164,rio de janeiro,RJ
22631,-23.00365666838398,-43.34075885321385,rio de janeiro,RJ
22640,-23.001267617010633,-43.3355988370672,rio de janeiro,RJ
22710,-22.934576022997884,-43.37578841332682,rio de janeiro,RJ
22713,-22.930174584016687,-43.39608391214564,rio de janeiro,RJ
22720,-22.918167419985295,-43.38651552844117,rio de janeiro,RJ
22723,-22.91689708484027,-43.40278883313536,rio de janeiro,RJ
22725,-22.91150171276762,-43.37652610722419,rio de janeiro,RJ
22730,-22.920002522357752,-43.3695754073506,rio de janeiro,RJ
22733,-22.906015750671408,-43.364980246342064,rio de janeiro,RJ
22735,-22.920928532759326,-43.358465481509604,rio de janeiro,RJ
22740,-22.92625659532195,-43.35975777828106,rio de janeiro,RJ
22743,-22.930174278267923,-43.34644038809006,rio de janeiro,RJ
22745,-22.935058480174078,-43.333594070428546,rio de janeiro,RJ
22750,-22.94338467090066,-43.33437919544068,rio de janeiro,RJ
22753,-22.96619236089961,-43.330734513875434,rio de janeiro,RJ
22755,-22.947502549436848,-43.33814210193203,rio de janeiro,RJ
22760,-22.938856559491374,-43.34583380346626,rio de janeiro,RJ
22765,-22.954431333815165,-43.35527342221761,rio de janeiro,RJ
22770,-22.93691091371265,-43.36097335035081,rio de janeiro,RJ
22775,-22.969148201152674,-43.383065237968154,rio de janeiro,RJ
22780,-22.962843790439337,-43.40116578306731,rio de janeiro,RJ
22783,-22.984082408782115,-43.44889019919411,rio de janeiro,RJ
22785,-22.979900329721087,-43.49176475913368,rio de janeiro,RJ
22790,-23.01298650422646,-43.46551954103294,rio de janeiro,RJ
22793,-23.00061899109568,-43.40471828456725,rio de janeiro,RJ
22795,-23.020470737334893,-43.46265642068304,rio de janeiro,RJ
23013,-22.90125781010044,-43.541434503067336,rio de janeiro,RJ
23015,-22.908174032805224,-43.53967787825952,rio de janeiro,RJ
23017,-22.91957476261591,-43.52855570225305,rio de janeiro,RJ
23020,-23.0049905225767,-43.54784520457546,rio de janeiro,RJ
23026,-22.99073734829478,-43.63045092144838,rio de janeiro,RJ
23028,-22.98056296317437,-43.65998986714787,rio de janeiro,RJ
23031,-22.964378631240205,-43.61186736926677,rio de janeiro,RJ
23032,-22.972563998366834,-43.64295047031437,rio de janeiro,RJ
23033,-22.955943986568656,-43.60659613358818,rio de janeiro,RJ
23035,-22.945894102935657,-43.594457021538446,rio de janeiro,RJ
23040,-22.9331056624521,-43.554113810125514,rio de janeiro,RJ
23045,-22.916840745702153,-43.56234010712124,rio de janeiro,RJ
23047,-22.925942886418497,-43.561357507907644,rio de janeiro,RJ
23050,-22.906374170614942,-43.566410061329776,rio de janeiro,RJ
23052,-22.906619343447986,-43.55224985960651,rio de janeiro,RJ
23055,-22.909949489657397,-43.5764230099429,rio de janeiro,RJ
23056,-22.91818988167744,-43.61235085654186,rio de janeiro,RJ
23059,-22.913307945677737,-43.590429851372164,rio de janeiro,RJ
23060,-22.896089584185965,-43.59889671190928,rio de janeiro,RJ
23062,-22.90265768897671,-43.59917193270753,rio de janeiro,RJ
23065,-22.882938283581172,-43.625086210988606,rio de janeiro,RJ
23066,-22.888192458215805,-43.624736504286915,rio de janeiro,RJ
23067,-22.88243614479021,-43.61658346798473,rio de janeiro,RJ
23070,-22.896407842881192,-43.57751001381104,rio de janeiro,RJ
23075,-22.877775179542617,-43.57771051289783,rio de janeiro,RJ
23078,-22.872167051363157,-43.58925307377246,rio de janeiro,RJ
23080,-22.898539335408454,-43.56542140516348,rio de janeiro,RJ
23081,-22.89433959920376,-43.56722290454661,rio de janeiro,RJ
23085,-22.893920459110284,-43.54642397807567,rio de janeiro,RJ
23087,-22.886393425025826,-43.558872618395576,rio de janeiro,RJ
23088,-22.88543771705454,-43.54971957423268,rio de janeiro,RJ
23092,-22.87085601200714,-43.54384874896292,rio de janeiro,RJ
23093,-22.87751529574331,-43.53029348075376,rio de janeiro,RJ
23094,-22.876209770242788,-43.51981673638026,rio de janeiro,RJ
23095,-22.86940966621501,-43.55658717782943,rio de janeiro,RJ
23097,-22.85109676327036,-43.53613869095038,rio de janeiro,RJ
23510,-22.91973437055113,-43.67148457968753,rio de janeiro,RJ
23520,-22.936255491866653,-43.661399065747545,rio de janeiro,RJ
23530,-22.97383432126233,-43.6810761924786,rio de janeiro,RJ
23535,-22.9790211808901,-43.69012245165258,rio de janeiro,RJ
23540,-22.974468021753417,-43.696539704365605,rio de janeiro,RJ
23550,-22.930711174851965,-43.68946380025854,rio de janeiro,RJ
23555,-22.917504887763446,-43.69308722014739,rio de janeiro,RJ
23560,-22.898979722466947,-43.69930833968601,rio de janeiro,RJ
23570,-22.909310774242133,-43.67111972773999,rio de janeiro,RJ
23573,-22.913149027532867,-43.65356967363749,rio de janeiro,RJ
23575,-22.89798974016889,-43.6685591848473,rio de janeiro,RJ
23580,-22.911119400069488,-43.62264162522756,rio de janeiro,RJ
23585,-22.924510509727508,-43.63529705731422,rio de janeiro,RJ
23587,-22.922380751135307,-43.629510536912335,rio de janeiro,RJ
23595,-22.92668402323646,-43.629330310698386,rio de janeiro,RJ
23810,-22.87093410934107,-43.76901268302672,itaguai,RJ
23812,-22.872059666972863,-43.77093362835852,itaguai,RJ
23820,-22.862780471644363,-43.78526762819197,itaguai,RJ
23826,-22.89560484133116,-43.84587026303256,itaguai,RJ
23830,-22.8458671869452,-43.78333380428192,itaguai,RJ
23860,-22.947798006321072,-44.01477821887254,mangaratiba,RJ
23870,-22.921319784263673,-43.92075713526868,vila muriqui,RJ
23894,-22.741006794925276,-43.699829819938394,seropedica,RJ
23895,-22.746274001626645,-43.708503424610186,seropedica,RJ
23898,-22.80791081625367,-43.644304412473865,seropedica,RJ
23900,-23.007750921116795,-44.316365798269004,angra dos reis,RJ
23904,-23.003258607853137,-44.31169863683368,angra dos reis,RJ
23906,-22.998972337423897,-44.305293524341295,angra dos reis,RJ
23914,-22.993717586511426,-44.23784751419985,angra dos reis,RJ
23916,-23.015647011828968,-44.22147988194894,angra dos reis,RJ
23932,-22.979654619727746,-44.300072618668366,angra dos reis,RJ
23942,-22.949319889938874,-44.324088893714,angra dos reis,RJ
23943,-22.94273300250208,-44.39440102941618,angra dos reis,RJ
23946,-22.96892996702177,-44.440011355261674,angra dos reis,RJ
23953,-23.017119909364308,-44.52777928392437,angra dos reis,RJ
23954,-23.012719917722833,-44.53711953004649,angra dos reis,RJ
23955,-23.008407848206094,-44.52042943779228,angra dos reis,RJ
23970,-23.212886071407144,-44.70778007705104,parati,RJ
24020,-22.893701145563103,-43.12041784927668,niteroi,RJ
24027,-21.2189719026067,-41.87752350568823,niteroi,RJ
24030,-22.888697457782282,-43.11830702093674,niteroi,RJ
24110,-22.867915276400392,-43.09960548772942,niteroi,RJ
24111,-22.86398451494475,-43.09252306679081,niteroi,RJ
24120,-22.88327023685682,-43.09227400558896,niteroi,RJ
24130,-22.879226893202652,-43.09157186572144,niteroi,RJ
24140,-22.889267493261833,-43.04860885808703,niteroi,RJ
24141,-22.87816915718994,-43.05564163085743,niteroi,RJ
24210,-22.9006237676799,-43.127072924198885,niteroi,RJ
24220,-22.90324481661885,-43.107023598220486,niteroi,RJ
24230,-22.878636914963273,-43.08609614601055,niteroi,RJ
24240,-22.897237232548903,-43.09915756428693,niteroi,RJ
24241,-22.904219800443407,-43.09158065028214,niteroi,RJ
24315,-22.901684792085458,-43.06891496088816,niteroi,RJ
24320,-22.902823180776025,-43.05085812937721,niteroi,RJ
24340,-22.947654432561993,-43.03365087049761,niteroi,RJ
24342,-22.937391616620623,-43.022146384113576,niteroi,RJ
24346,-22.94923036239725,-43.02805520804324,niteroi,RJ
24350,-22.940616864219162,-43.06545401112341,niteroi,RJ
24355,-22.9411555966564,-43.043134176624925,niteroi,RJ
24358,-22.954105582144187,-43.0680054361715,niteroi,RJ
24360,-22.830988719475524,-43.03086077591251,niteroi,RJ
24370,-22.924664773806036,-43.09986986144608,niteroi,RJ
24412,-22.847500221583047,-43.075424616515875,sao goncalo,RJ
24415,-22.840857693725678,-43.07623548195782,sao goncalo,RJ
24416,-22.840098124434224,-43.06778333387412,sao goncalo,RJ
24420,-22.835696540771,-43.046659352747774,sao goncalo,RJ
24426,-22.840411171156656,-43.08660279046403,sao goncalo,RJ
24430,-22.830092235510783,-43.085652798523796,sao goncalo,RJ
24431,-22.828438640757533,-43.08064705902956,sao goncalo,RJ
24436,-22.821247533767682,-43.066948767903845,sao goncalo,RJ
24440,-22.827149190613213,-43.0539481412297,sao goncalo,RJ
24450,-22.823169080056477,-43.02002823624667,sao goncalo,RJ
24451,-22.829351276710405,-43.01399541493803,sao goncalo,RJ
24452,-22.819291471555072,-43.006358383645974,sao goncalo,RJ
24455,-22.808780189018318,-43.0258667651288,sao goncalo,RJ
24467,-22.805308252046,-43.05264792957123,sao goncalo,RJ
24710,-22.822624306841355,-43.00309374212156,sao goncalo,RJ
24711,-22.818906926534805,-42.99751196239111,sao goncalo,RJ
24715,-22.802767729766238,-42.99028180866455,sao goncalo,RJ
24716,-22.789880594175646,-43.00428047982366,sao goncalo,RJ
24717,-22.808029904019026,-43.00303400236285,sao goncalo,RJ
24722,-22.796501747075485,-42.976229884705035,sao goncalo,RJ
24723,-22.81762359087853,-42.94676360586466,sao goncalo,RJ
24727,-22.783356525229763,-42.945721644055915,sao goncalo,RJ
24731,-22.822811422053213,-42.98685114650694,sao goncalo,RJ
24737,-22.84162388029282,-42.96231323222136,sao goncalo,RJ
24740,-22.832952987571833,-42.99724674575654,sao goncalo,RJ
24743,-22.845998417596405,-42.99706758921929,sao goncalo,RJ
24750,-22.854636691924167,-43.02258437303882,sao goncalo,RJ
24753,-22.88628701436756,-42.99166865896655,sao goncalo,RJ
24754,-22.872354587681084,-43.027432812835386,sao goncalo,RJ
24756,-22.88593339499682,-43.011983104667294,sao goncalo,RJ
24800,-22.74248129310771,-42.85721075258665,itaborai,RJ
24812,-22.750196280856517,-42.87187716603211,itaborai,RJ
24813,-22.75411758328793,-42.88883553024611,itaborai,RJ
24846,-22.71538558398837,-42.806385841320235,itaborai,RJ
24858,-22.77209935726771,-42.92264307986124,itaborai,RJ
24900,-22.919618105516072,-42.83978957558533,marica,RJ
24901,-22.923608277456783,-42.81985709837894,marica,RJ
24903,-22.911669634752162,-42.80609731472158,marica,RJ
24904,-22.910596890425232,-42.81704615497582,marica,RJ
24912,-22.911125479829508,-42.833775639475675,marica,RJ
24913,-22.91428296653683,-42.83456332388645,marica,RJ
24922,-22.94856570290517,-42.70343236618995,marica,RJ
24931,-22.93464894999394,-42.88228044187334,marica,RJ
24933,-22.956592971962397,-42.88349437707549,marica,RJ
24935,-22.950970620400135,-42.94683341061871,marica,RJ
24936,-22.954278207609658,-42.96711894755224,marica,RJ
24940,-22.926005021364876,-42.940013982950965,marica,RJ
25015,-22.780222493712095,-43.31660541678868,duque de caxias,RJ
25020,-22.778944166984587,-43.308623507384866,duque de caxias,RJ
25035,-22.755338688692213,-43.308531682770784,duque de caxias,RJ
25036,-22.749595823587462,-43.316204756652816,duque de caxias,RJ
25041,-22.73578083363829,-43.31812761723224,duque de caxias,RJ
25042,-22.735919924749762,-43.3119360459995,duque de caxias,RJ
25045,-22.722818281793867,-43.3139157796674,duque de caxias,RJ
25046,-22.72351123290818,-43.32148642883789,duque de caxias,RJ
25050,-22.753304486524154,-43.29699642294105,duque de caxias,RJ
25060,-22.76405759011258,-43.30041310063685,duque de caxias,RJ
25065,-22.7574077930847,-43.28687072573676,duque de caxias,RJ
25070,-22.78016279197431,-43.30430364671711,duque de caxias,RJ
25211,-22.67066808633434,-43.26255563331919,duque de caxias,RJ
25212,-22.676473601000435,-43.257020025423316,duque de caxias,RJ
25213,-22.6749107167218,-43.27620037015547,duque de caxias,RJ
25215,-22.682590790490554,-43.27404135699872,duque de caxias,RJ
25220,-22.685430142678285,-43.246655392379644,duque de caxias,RJ
25225,-22.696323342560508,-43.271184575072574,duque de caxias,RJ
25233,-22.70350739511343,-43.29957916081139,duque de caxias,RJ
25235,-22.70286437220505,-43.316000177534626,duque de caxias,RJ
25240,-22.645633194906285,-43.28709135535513,duque de caxias,RJ
25245,-22.59128608480469,-43.312298090959736,duque de caxias,RJ
25251,-22.654106039654454,-43.277992730628625,duque de caxias,RJ
25255,-22.644539050348147,-43.27860193918141,duque de caxias,RJ
25260,-22.65362737697551,-43.27588967098969,duque de caxias,RJ
25261,-22.645303761933242,-43.26203372616665,duque de caxias,RJ
25264,-22.64520106741496,-43.23736687845677,duque de caxias,RJ
25266,-22.638767280531916,-43.2218184372897,duque de caxias,RJ
25267,-22.63517083859032,-43.24735328154284,duque de caxias,RJ
25268,-22.652696249418973,-43.2761256498613,duque de caxias,RJ
25271,-22.63746113941411,-43.22617580587021,duque de caxias,RJ
25510,-22.790646777654263,-43.375643445446975,sao joao de meriti,RJ
25515,-22.797656057495278,-43.364274956523175,sao joao de meriti,RJ
25520,-22.803670156230325,-43.3754619382363,sao joao de meriti,RJ
25540,-22.784015528679777,-43.39703232529075,sao joao de meriti,RJ
25545,-22.7896529219758,-43.34817211025902,sao joao de meriti,RJ
25550,-22.77519333195786,-43.382929842060825,sao joao de meriti,RJ
25555,-22.781300436581095,-43.37040843885934,sao joao de meriti,RJ
25560,-22.770034075258486,-43.36986192895572,sao joao de meriti,RJ
25561,-22.768601480710736,-43.37689328166564,sao joao de meriti,RJ
25571,-22.764428655824528,-43.34634958376359,sao joao de meriti,RJ
25575,-22.770524738786186,-43.34087058368249,sao joao de meriti,RJ
25615,-22.496114223843747,-43.156204439943224,petropolis,RJ
25620,-22.510230788197468,-43.175443874455105,petropolis,RJ
25635,-22.529027105018844,-43.176611016577574,petropolis,RJ
25640,-22.522799072828054,-43.183566224490704,petropolis,RJ
25645,-22.54079651100627,-43.20123507158808,petropolis,RJ
