order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_payment_value,max_installments,n_payments_methods,main_payment_type,avg_review_score,n_reviews,geolocation_zip_code_prefix,geolocation_lat,gelocation_lng,geolocation_city,geolocation_state
d1bca6bd89a51ad2a0753b608c06f469,a056b5c80306d01173b92f2ec265b90f,delivered,2018-03-21 11:43:49,2018-03-21 11:55:43,2018-03-23 22:57:29,2018-03-28 19:44:41,2018-04-13 00:00:00,2c47b679a383359635b5452914497f1a,7222,guarulhos,SP,73.53,1.0,1.0,debit_card,5.0,1.0,7222.0,-23.464532583478057,-46.47255767450617,guarulhos,SP
c8519a6f2d214cfedb5803e64f8dab15,b053f034b9a230fabfaace6e7cdec183,delivered,2018-08-08 15:04:25,2018-08-09 03:44:49,2018-08-09 16:08:00,2018-08-15 17:42:48,2018-08-28 00:00:00,de7f37cea380538db54a10873bffe54d,13465,americana,SP,244.38,1.0,1.0,boleto,5.0,1.0,13465.0,-22.74373907712192,-47.33699738819053,americana,SP
4ecd4654955a39a165e7cde49b3ec0fb,057adf4557a4a3544a67ea4221b891c0,delivered,2017-07-04 07:20:18,2017-07-04 07:30:08,2017-07-13 23:12:20,2017-07-19 15:22:13,2017-07-21 00:00:00,ff423b634e7bbec16b9f1466f126eb18,9170,santo andre,SP,180.25,3.0,1.0,credit_card,1.0,1.0,9170.0,-23.708544965481256,-46.508888110317486,santo andre,SP
db5d6113487de457414aaad0ae7aa2ed,b9b2638983d22185ac84fa7d6526ab78,delivered,2018-04-19 01:41:09,2018-04-19 01:55:08,2018-04-19 18:38:35,2018-04-20 19:16:49,2018-05-08 00:00:00,5c97470e81d70f76f49f8906924fc577,5016,sao paulo,SP,78.19,1.0,1.0,credit_card,5.0,1.0,5016.0,-23.5381371487334,-46.6767883913836,sao paulo,SP
c7da1b57f7d2251252370bc7d94168fe,b8758ed99c2b800a287f19fb1a3ea52c,delivered,2017-01-27 21:27:17,2017-01-28 02:32:16,2017-01-30 13:16:45,2017-02-09 13:21:35,2017-03-15 00:00:00,7459c5e40af6c3ba3c1cf02eb107a2e7,65370,pindare mirim,MA,38.0,1.0,1.0,boleto,5.0,1.0,65370.0,-3.619697420144632,-45.34936569933024,pindare mirim,MA
da7b8d3f7de2b64a8d4f6d59b36159a7,cb98a3bff07a4b78b45ad0fe5a17fb1d,delivered,2018-08-04 16:32:43,2018-08-04 16:45:09,2018-08-06 11:56:00,2018-08-08 17:36:39,2018-08-10 00:00:00,1f384d009ea1f061ecdf85fe6838173a,8060,sao paulo,SP,88.72,3.0,1.0,credit_card,5.0,1.0,8060.0,-23.5022987127478,-46.452411592794135,sao paulo,SP
60c6ad4cefc764d607e14ca66de81444,1303acf77db8cb1ef32c56532c2127aa,delivered,2018-02-21 18:31:25,2018-02-21 18:48:39,2018-02-24 01:33:29,2018-03-09 15:26:17,2018-03-16 00:00:00,cdfb699679dd517211f57d48946d8d58,35628,morada nova de minas,MG,186.85,1.0,1.0,credit_card,4.0,1.0,35628.0,-18.60522950472143,-45.353299377474784,morada nova de minas,MG
fb75871974a19244a87fcafde416f747,4e46d8da3f58d1c99839a534603f28b8,delivered,2018-04-02 21:49:10,2018-04-02 22:09:39,2018-04-03 22:56:51,2018-05-02 14:40:48,2018-04-30 00:00:00,3e7ac88fcebf632fb01dd58bd3522ea6,56200,ouricuri,PE,366.27,8.0,1.0,credit_card,4.0,1.0,56200.0,-7.887590132628159,-40.08427106445938,ouricuri,PE
3081ddf6e7c6afa4e4124e7882486fcd,3a6cd46a9e28dace3c4f72bec2b7b2fd,delivered,2017-05-31 11:38:50,2017-06-01 11:45:18,2017-06-07 12:36:24,2017-06-22 15:07:44,2017-07-06 00:00:00,74fb85f97d239be1db3d8053b5061797,75650,morrinhos,GO,198.68,3.0,1.0,credit_card,5.0,1.0,75650.0,-17.733896355961825,-49.11590889021752,morrinhos,GO
091dcb1d0729687de77f652e849db3f1,07a0ad11f72463d647871b9d2d00058b,delivered,2018-05-09 21:40:23,2018-05-09 21:55:30,2018-05-10 13:37:00,2018-05-16 22:12:06,2018-05-28 00:00:00,380abe06766cb6b5de4f47b5ae50a422,71505,brasilia,DF,64.22,3.0,1.0,credit_card,5.0,1.0,71505.0,-15.726397652720784,-47.867599498822976,brasilia,DF
588e7e0d12441120556b3eab625514aa,23e0317302b368c4a95fe1b35ab76710,delivered,2017-12-11 15:24:04,2017-12-11 15:34:25,2017-12-15 00:13:46,2017-12-16 14:19:46,2017-12-28 00:00:00,073037acc049d2be44730a7e39836046,1302,sao paulo,SP,74.56,1.0,1.0,debit_card,4.0,1.0,1302.0,-23.549002921262293,-46.6495522786361,sao paulo,SP
62ec95c28bdad381f6883f48b00a534c,877fa434e40e6c561ad5ead2b77a8a5b,delivered,2018-02-26 09:47:55,2018-02-27 09:48:21,2018-03-01 20:52:09,2018-03-02 21:09:45,2018-03-12 00:00:00,4aa75596b3735460eac01eb2a95a19a7,82960,curitiba,PR,28.01,2.0,1.0,credit_card,5.0,1.0,82960.0,-25.466865303807506,-49.20735939336572,curitiba,PR
102ea4043e0c7b678470f26f0a726e57,9d507dae8b83f73bf1c00e1ca2e4357e,delivered,2018-03-06 15:40:43,2018-03-06 16:41:07,2018-03-08 14:08:22,2018-04-04 20:28:45,2018-04-02 00:00:00,d6bd608a01942844e1cfd48686cd2d7a,88390,barra velha,SC,109.5,8.0,1.0,credit_card,3.0,1.0,88390.0,-26.66097015026676,-48.69195331731783,barra velha,SC
35c59a35853cb88d8209641947d505d7,e9155190b15b9ba34f65a95131cbc7b6,delivered,2018-04-05 16:50:22,2018-04-05 17:09:50,2018-04-07 01:48:07,2018-04-24 23:23:00,2018-05-07 00:00:00,64af76ab0a3c046821554e75bb5420a3,85200,pitanga,PR,325.47,2.0,2.0,credit_card,4.0,1.0,85200.0,-24.75784641485761,-51.76595818161726,pitanga,PR
db62e0a0d6c8476c079bda2174228551,0e0358ab8881973f3783b6c5a134a034,unavailable,2018-08-02 12:05:49,2018-08-03 12:04:54,,,2018-08-07 00:00:00,f582d9b093001521d8c5544ddc4f27c8,5356,sao paulo,SP,25.29,1.0,1.0,credit_card,1.0,1.0,5356.0,-23.56323994326225,-46.75360798320517,sao paulo,SP
6c42561edb555b388b19e7bd2abb27b5,d534c62a535a062f55d22085540573c9,delivered,2018-02-27 15:41:31,2018-03-01 02:50:43,2018-03-08 21:27:23,2018-03-28 17:48:31,2018-03-19 00:00:00,6d1567ecaece28a7f2f48ddc82162aac,13567,sao carlos,SP,66.78,1.0,1.0,boleto,1.0,1.0,13567.0,-22.00697741180935,-47.87040257247772,sao carlos,SP
cb6c4a73c3a96d368b2eb15d29d0a243,b493af162186d2b09bb066045b51650a,delivered,2018-05-10 12:00:17,2018-05-10 12:16:03,2018-05-11 13:56:00,2018-05-29 20:16:43,2018-06-11 00:00:00,129dabf0d23c01790d9ae7f3f83e7070,66065,belem,PA,37.04,1.0,1.0,debit_card,5.0,1.0,66065.0,-1.46456103343195,-48.47439347655286,belem,PA
f62f42fbbc35ac4b000282839c369f9a,57bd01b687ed2ca2565730ba32a15d06,delivered,2018-05-28 17:58:09,2018-05-29 03:31:19,2018-05-29 15:09:00,2018-06-01 16:28:46,2018-06-20 00:00:00,2e8d63c85a0d45c8b37a87809609cdf1,4474,sao paulo,SP,56.88,1.0,1.0,boleto,5.0,1.0,4474.0,-23.687550598311372,-46.637114884922845,sao paulo,SP
e80607d735f571309e8438fb2ca4f594,53bde5cc5d00676cf5c1f8ea1b3e313f,delivered,2017-08-19 18:51:21,2017-08-19 19:05:13,2017-08-21 20:15:54,2017-09-19 17:50:11,2017-09-01 00:00:00,16001cbe5e5de74015e3dd4fc03c6f67,88101,sao jose,SC,31.26,1.0,1.0,voucher,4.0,1.0,88101.0,-27.595232430148474,-48.617592337593344,sao jose,SC
41906ad47e1e6076348bfe935ed5e01d,1026e80aea584174e8e7d1fd6717e87a,delivered,2018-01-08 14:42:31,2018-01-08 14:54:23,2018-01-09 10:54:11,2018-01-22 17:09:30,2018-02-09 00:00:00,961555c74d50503ec14b3b5340fdb3ae,23946,angra dos reis,RJ,75.07,5.0,1.0,credit_card,5.0,1.0,23946.0,-22.96892996702177,-44.44001135526168,angra dos reis,RJ
d1b41c9a4b92b7549be35392fcd782ab,aa4e8db1608174fbd06df307c6ff687c,delivered,2018-01-13 15:58:14,2018-01-13 16:09:41,2018-01-15 22:09:28,2018-01-22 19:37:03,2018-02-05 00:00:00,d7e0432688bbd72d3567568903f6117c,12120,tremembe,SP,103.14,1.0,1.0,voucher,4.0,1.0,12120.0,-22.97498488374376,-45.5479375145357,tremembe,SP
4edf2392a7d2397850d5c53a1df11921,fa2696d264a2306aad3312640b68f088,delivered,2018-07-18 15:19:01,2018-07-18 15:30:20,2018-07-23 13:18:00,2018-07-30 21:12:20,2018-08-06 00:00:00,4df34699c33c9c99fc0ec9196fffaf29,37120,paraguacu,MG,146.12,2.0,1.0,credit_card,5.0,1.0,37120.0,-21.55014754152817,-45.73500868719834,paraguacu,MG
e6acd035a11603d3f61a37185f681a5c,018d3918d60c2e821b654b8eb4cfde55,delivered,2018-05-17 16:36:13,2018-05-17 23:18:10,2018-05-18 12:45:00,2018-06-11 23:48:41,2018-06-08 00:00:00,2d76a299ed106e5d6c3ad726c1397376,25070,duque de caxias,RJ,1022.65,10.0,1.0,credit_card,5.0,1.0,25070.0,-22.78016279197431,-43.30430364671711,duque de caxias,RJ
39735cad3fa0e9f2ea20c536b26ac87c,fc6bab6bb079768258dd4385b9e5d7bb,delivered,2018-08-01 18:38:31,2018-08-02 03:10:15,2018-08-02 18:37:00,2018-08-06 19:02:20,2018-08-08 00:00:00,a9ad39b80ace826baa900d906d27975f,12922,braganca paulista,SP,36.09,1.0,1.0,boleto,4.0,1.0,12922.0,-22.914508447820744,-46.55569144608404,braganca paulista,SP
71f52dc8aed2976ea632b8888e4c18b8,5a8b618b284eec058d5f85960fb7509b,delivered,2017-07-31 10:33:10,2017-07-31 10:50:18,2017-08-02 19:46:14,2017-08-10 16:47:39,2017-08-22 00:00:00,234213b42f54101ed82af417d4274ad3,20950,rio de janeiro,RJ,34.0,1.0,1.0,credit_card,3.0,1.0,20950.0,-22.90399569141674,-43.25558609559154,rio de janeiro,RJ
4ede14dc839603196ec790137877bf71,85302c7c3468c88c077efbeb114665ee,delivered,2018-03-26 10:46:08,2018-03-26 11:08:29,2018-04-04 20:42:17,2018-04-05 21:26:35,2018-04-11 00:00:00,d61c0c260cdf4bc6f9604c3b7fbe1a5a,4742,sao paulo,SP,189.56,2.0,1.0,credit_card,4.0,1.0,4742.0,-23.650936619411485,-46.70090582373058,sao paulo,SP
db91650415685ed0ea57e9d3e47bf887,bd2282f117ffd3465fb7047d92002806,delivered,2017-03-20 19:08:46,2017-03-20 19:08:46,2017-03-21 09:46:06,2017-04-11 10:30:13,2017-04-10 00:00:00,c3510151fa915096c984929abdec3805,88331,balneario camboriu,SC,54.51,3.0,1.0,credit_card,4.0,1.0,88331.0,-26.96718397480239,-48.635726180750765,balneario camboriu,SC
3f6670995954b34c0398e06391f7494d,c3ffeaa392284be251124a112629c41c,delivered,2018-04-28 12:48:18,2018-04-28 13:10:06,2018-05-03 11:34:00,2018-05-09 22:36:55,2018-06-01 00:00:00,2f99070486aafcc5dac7a979c1ed5f32,22460,rio de janeiro,RJ,2105.57,2.0,1.0,credit_card,5.0,1.0,22460.0,-22.96483495864169,-43.22490223070295,rio de janeiro,RJ
2dd2ee0d9fb9543e703f5132e745c2c3,22d4712579e7fcc391b2301c9c4ca06b,delivered,2018-08-20 22:53:49,2018-08-20 23:09:32,2018-08-21 12:58:00,2018-08-23 20:46:46,2018-08-30 00:00:00,961917d3393ed7ae96d4f140181f0e16,13212,jundiai,SP,27.39,1.0,1.0,credit_card,5.0,1.0,13212.0,-23.176397106134758,-46.97415662176983,jundiai,SP
02de39953ce1cf1f7c6d46aac400ee82,7856aaac2fe87c5394fac93513ff254d,delivered,2018-07-23 13:01:19,2018-07-24 11:32:35,2018-07-25 11:55:00,2018-07-30 13:58:25,2018-08-10 00:00:00,c6427022dca698735b975d8abf0214cc,87140,paicandu,PR,87.58,1.0,1.0,debit_card,5.0,1.0,87140.0,-23.45682094005969,-52.03990549710547,paicandu,PR
dcdf7dd18209c50593d1b6cdf2392e18,fd72e5a673c5b0cb41b16a6415e622ce,delivered,2018-08-07 08:12:54,2018-08-07 08:44:52,2018-08-07 13:46:00,2018-08-15 20:20:28,2018-09-03 00:00:00,e91806f87029b7c1a2c758317d93b8ba,22723,rio de janeiro,RJ,133.53,2.0,1.0,credit_card,5.0,1.0,22723.0,-22.91689708484027,-43.40278883313536,rio de janeiro,RJ
f72326e05e84a96d5565a8809452238a,8b98b59b683fc78ef2a248040c22fd5d,delivered,2018-01-09 20:14:24,2018-01-10 10:32:00,2018-01-12 14:50:22,2018-01-17 15:59:04,2018-01-30 00:00:00,b2ebb0b81ce42f1c76e8c1f100550464,4523,sao paulo,SP,90.63,1.0,1.0,credit_card,5.0,1.0,4523.0,-23.603725702261563,-46.66684160844491,sao paulo,SP
90bd4466c2905d7b5b56370149e62bcc,f11278c6a8edfe30db8bb9506ecbdff2,delivered,2016-10-09 11:33:12,2016-10-10 00:22:44,2016-10-15 10:09:46,2016-10-21 21:17:53,2016-12-06 00:00:00,1881f0742867dc75d6e0bcc24f866710,98290,condor,RS,51.05,1.0,2.0,credit_card,4.0,1.0,98290.0,-28.20732212632177,-53.484839056818565,condor,RS
6e43eea0e8d014e2f6256da2a78ff5e7,5dd88d3417105c3064d64b64b8163712,delivered,2017-09-13 16:18:30,2017-09-13 16:30:22,2017-09-15 13:52:41,2017-09-27 18:05:29,2017-10-03 00:00:00,c0b0546d40615d8bd1420203e6767a97,24140,niteroi,RJ,67.48,2.0,1.0,credit_card,4.0,1.0,24140.0,-22.889267493261837,-43.04860885808703,niteroi,RJ
d6e3a9f9be1350d1e2bb6e25e8bfd05d,13a9174710a2a98da53a186dd90c0292,delivered,2018-01-15 23:15:26,2018-01-15 23:29:57,2018-01-17 13:24:44,2018-01-18 16:39:04,2018-02-02 00:00:00,795c1622cf7a53d63d324e862349d01c,82315,curitiba,PR,99.74,5.0,1.0,credit_card,1.0,1.0,82315.0,-25.412063650373128,-49.35638685367503,curitiba,PR
e437a323d90b04581fd8418d4afcce4f,35e14d7c373d7060ed667dcf1b35f211,delivered,2017-09-11 12:19:02,2017-09-13 03:15:49,2017-09-13 21:43:46,2017-09-15 21:47:41,2017-09-22 00:00:00,b8aced29a3e644673b246ee841e8e1a3,4740,sao paulo,SP,723.2,1.0,1.0,boleto,4.0,1.0,4740.0,-23.64659824535931,-46.69298461682915,sao paulo,SP
ec953553679c872f83bb234ca2bf7ec5,89416a146914adecfbaf6520ff962e34,delivered,2018-04-26 14:19:00,2018-04-26 14:30:30,2018-04-27 07:53:00,2018-05-03 13:38:29,2018-05-23 00:00:00,11fd3b69633d9266dc2f60d4f498f586,89107,pomerode,SC,58.13,1.0,1.0,credit_card,5.0,1.0,89107.0,-26.732885867295668,-49.170139485950855,pomerode,SC
4412d97cb2093633afa85f11db46316c,71901689c5f3e5adc27b1dd16b33f0b8,delivered,2018-05-22 13:43:23,2018-05-23 02:55:11,2018-05-23 12:50:00,2018-06-06 20:11:26,2018-07-13 00:00:00,1b76903617af13189607a36b0469f6f3,65077,sao luis,MA,3195.73,1.0,1.0,boleto,1.0,1.0,65077.0,-2.4979931084532363,-44.29776053434183,sao luis,MA
9147c16fab80dbd17a45d97f65196491,2bb8c7fefc71b1cd9133f15dcf9941ef,delivered,2018-03-06 11:11:30,2018-03-07 02:10:25,2018-03-09 00:45:04,2018-03-20 16:33:25,2018-03-22 00:00:00,d885b619cb2e462ccc493b70faea10c5,4744,sao paulo,SP,60.79,1.0,1.0,boleto,5.0,1.0,4744.0,-23.65661163744346,-46.70672764474122,sao paulo,SP
9f106eaab8eb09ea2d05a1c71f8be831,95e0a0f1f6d04910bb926a0b8550ff92,delivered,2018-03-05 18:12:19,2018-03-05 18:30:59,2018-03-07 00:09:36,2018-03-20 01:58:41,2018-03-22 00:00:00,f4a0717ef62b420c88035069a1e8c212,24230,niteroi,RJ,38.93,1.0,1.0,credit_card,5.0,1.0,24230.0,-22.878636914963277,-43.08609614601055,niteroi,RJ
d2ee62caaa93703fb0562d3bd6f74dcd,38247382c098741cabd562674561e72f,delivered,2018-04-17 16:34:47,2018-04-17 16:52:13,2018-04-20 19:48:32,2018-04-30 23:02:06,2018-05-17 00:00:00,824409ad239e3bda3436d53b4b4ed0cf,59063,natal,RN,109.16,4.0,1.0,credit_card,5.0,1.0,59063.0,-5.822190535664666,-35.22120711888331,natal,RN
d9855ff1d7520c1c5397b65164c32477,55846a9bb9076de56da44e430349ad1a,delivered,2018-04-18 23:10:40,2018-04-18 23:30:38,2018-04-27 14:13:00,2018-05-02 14:06:35,2018-05-08 00:00:00,f909ff8bdc31cc6f111ff5c05efb81fa,88520,lages,SC,117.99,4.0,1.0,credit_card,5.0,1.0,88520.0,-27.794753914647995,-50.30423018175132,lages,SC
57a0aadef1c7db2296177ef296c89517,8f192b781ccafbd810abace7c855190a,delivered,2018-05-04 22:10:34,2018-05-06 12:53:27,2018-05-14 11:02:00,2018-05-21 22:19:34,2018-05-28 00:00:00,c75faed9d836e194e6794d9471b8d1a2,6454,barueri,SP,92.5,1.0,1.0,boleto,2.0,1.0,6454.0,-23.49578647616129,-46.84748345253882,barueri,SP
3c224717f735680c865cdb827b6c81bd,b4092d7745bc3d897d5c064dc6a22ed7,delivered,2017-05-29 13:53:10,2017-05-29 14:05:14,2017-05-30 10:59:38,2017-06-07 16:21:10,2017-06-28 00:00:00,dd72e3222467430aa0eb9233dbeac287,16600,pirajui,SP,48.68,1.0,1.0,credit_card,5.0,1.0,16600.0,-21.996311034143517,-49.454691250831175,pirajui,SP
a9e54364dc587f4973da05e26ac8c419,f10ddfd3502d2ca8e86c91bac063760e,delivered,2017-06-17 23:57:02,2017-06-18 00:50:45,2017-06-21 15:54:36,2017-06-30 14:03:51,2017-07-19 00:00:00,388bf92f949b84efb97062e6833dfab9,41940,salvador,BA,118.93,3.0,1.0,credit_card,4.0,1.0,41940.0,-13.009974697426191,-38.48646477039444,salvador,BA
17f7971d77f3b781ed3a2846c5d41946,7fc7c15105f0df0bf815b5b149eb04e6,delivered,2018-04-15 00:15:32,2018-04-17 05:50:39,2018-04-17 20:07:33,2018-05-04 18:21:23,2018-05-23 00:00:00,241c823bc40b844874ac22c62238e740,20771,rio de janeiro,RJ,51.22,1.0,1.0,boleto,4.0,1.0,20771.0,-22.88654522617883,-43.28157899070825,rio de janeiro,RJ
c98f20eb107a235a15b60b2b5de731da,0db14e678766522f6cb08781de60626e,delivered,2018-08-05 11:07:44,2018-08-05 11:24:17,2018-08-08 15:34:00,2018-08-17 19:41:09,2018-08-16 00:00:00,d86e4bc2e78c75143b9dff6ce91a3a09,17208,jau,SP,88.08,8.0,1.0,credit_card,5.0,1.0,17208.0,-22.27329376985776,-48.554800135471694,jau,SP
c6843402edbaf2d6f740e48c20599396,5357ad0a6bff8952e5326bb9be330842,delivered,2018-02-27 14:57:26,2018-02-28 09:35:56,2018-02-28 20:06:14,2018-03-16 19:58:59,2018-03-20 00:00:00,377fde5a2ed15f559c2eb21a438d7a32,26525,nilopolis,RJ,25.7,1.0,1.0,boleto,5.0,1.0,26525.0,-22.805706631753832,-43.42307905240664,nilopolis,RJ
487243d388612209472c309efc5e6442,57cc8bffffb6658309f62558280029dd,delivered,2017-12-20 00:56:36,2017-12-20 01:54:21,2017-12-22 22:53:07,2017-12-26 18:47:28,2018-01-16 00:00:00,7bbb9bb28c3a6caa6bebc1fdfd9bf032,6813,embu das artes,SP,82.73,8.0,1.0,credit_card,5.0,1.0,6813.0,-23.651345522032177,-46.80516612586434,embu das artes,SP
2ad9dad7b4962fc37fd33869e09ae5b6,ac6ea0ab33845a564031838893725a80,delivered,2018-08-07 08:19:25,2018-08-07 08:44:53,2018-08-09 14:59:00,2018-08-13 21:32:21,2018-08-20 00:00:00,46f231c09857b4aa8ab3a3b0912cf002,12242,sao jose dos campos,SP,58.41,1.0,1.0,credit_card,5.0,1.0,12242.0,-23.201725128274056,-45.90668585444045,sao jose dos campos,SP
6e0a631dd4ced6d6f1bb087e0f9a648b,01aefa3a069cf73167ddbe7725755c2c,delivered,2018-05-04 12:50:04,2018-05-05 02:53:51,2018-05-07 13:32:00,2018-05-10 18:58:21,2018-05-22 00:00:00,8d6edc318022d1d2b7dad49d0053f295,19700,paraguacu paulista,SP,27.79,1.0,1.0,boleto,4.0,1.0,19700.0,-22.42125482604227,-50.580730780337454,paraguacu paulista,SP
8bdda17186f4f2430cb06827e916577e,74341e96d468715c14f287079b3deb81,delivered,2017-11-21 21:11:07,2017-11-21 21:47:03,2017-11-22 15:25:05,2017-11-27 17:48:41,2017-12-08 00:00:00,47ce88733a38533d3cdb125bd620bb74,13225,varzea paulista,SP,50.75,1.0,1.0,credit_card,5.0,1.0,13225.0,-23.22675838825933,-46.84494451524311,varzea paulista,SP
4fece39f33bf2496da17ef4392c6288d,3b07ab4324b9b1f80d87fddefcb9f6de,delivered,2017-05-31 13:07:23,2017-05-31 13:22:57,2017-06-01 14:26:33,2017-06-02 16:03:11,2017-06-13 00:00:00,28a99e0c7728232233e8a83754222ec7,90440,porto alegre,RS,182.52,4.0,1.0,credit_card,5.0,1.0,90440.0,-30.027676358746632,-51.19455587406527,porto alegre,RS
ca4b213fb1a9d596a82d6e343a6370fe,4a82327166e6f4e44b9e02aa781b9500,delivered,2018-06-07 16:44:40,2018-06-08 02:56:07,2018-06-11 12:40:00,2018-06-12 16:20:44,2018-06-25 00:00:00,b2db866e08467e89eb6a8b6480e2cf91,4128,sao paulo,SP,88.31,1.0,1.0,boleto,5.0,1.0,4128.0,-23.60212720471841,-46.63292581249196,sao paulo,SP
0ed863ae64e541253de34411c0b0280a,7a4bda17979cda408ede421d6f9e5337,delivered,2017-10-29 11:16:24,2017-10-29 11:50:22,2017-10-31 15:43:38,2017-11-07 21:27:29,2017-11-22 00:00:00,3d58d1ec4b0a3513c4b9e7bc83e07921,22011,rio de janeiro,RJ,123.87,6.0,1.0,credit_card,4.0,1.0,22011.0,-22.96400610563266,-43.17658358618979,rio de janeiro,RJ
6054d8418ec326a7a9382171632b7a7d,06ebadeeb0acfedd1526d66bfb71b061,delivered,2018-07-22 18:35:13,2018-07-24 22:04:17,2018-07-25 11:07:00,2018-08-04 14:46:52,2018-08-16 00:00:00,d8fb9a7157114af9690a03b6ff65a3cb,93260,esteio,RS,428.91,6.0,1.0,credit_card,4.0,1.0,93260.0,-29.844579288983123,-51.16850734710764,esteio,RS
90d40a4ca05ddfea558d94047c3de2e9,a22db2cb53749ccca79f1fdb47d4a4e7,delivered,2017-12-14 20:01:48,2017-12-14 20:17:46,2017-12-15 22:35:12,2017-12-22 17:13:21,2018-01-12 00:00:00,7da36de856574a97acd9b048bf467adc,3136,sao paulo,SP,126.48,3.0,1.0,credit_card,4.0,1.0,3136.0,-23.57935629422101,-46.5787697058454,sao paulo,SP
9df975b38ffcb2931968b4949c8b29a2,1f5fea6db40c8097a35c32c44a945a0f,delivered,2017-07-16 11:14:55,2017-07-16 11:25:15,2017-07-18 18:33:38,2017-07-26 08:47:50,2017-08-04 00:00:00,450ddb58539722f8e78bb3fc2794b99c,18115,votorantim,SP,138.63,5.0,1.0,credit_card,4.0,1.0,18115.0,-23.56148136654526,-47.45059205912183,votorantim,SP
1764b7f40d0e7f04994494ffabf34ecc,7a61f79445b6d154c26f9458c77a5cdb,delivered,2018-02-07 11:04:53,2018-02-07 11:15:35,2018-02-09 21:53:51,2018-03-09 19:29:34,2018-03-07 00:00:00,34a36f20b4f26beaaaa42a050d5516d5,38050,uberaba,MG,52.1,2.0,1.0,credit_card,1.0,1.0,38050.0,-19.75831267254844,-47.95552461350234,uberaba,MG
e6cc2e902e9f3b9a8c3fd2f60447bfd0,039eebca4d46be9067692e9611a7207a,delivered,2018-08-12 19:17:28,2018-08-12 19:30:20,2018-08-22 12:06:00,2018-08-27 18:48:32,2018-09-04 00:00:00,b1605f0b595c177f4f6c08f01525de34,25850,paraiba do sul,RJ,140.67,3.0,1.0,credit_card,3.0,1.0,25850.0,-22.16428987434635,-43.29222008230457,paraiba do sul,RJ
d67ab4b4a971f5584ab838fa8ed37d34,724e8aea5d2dc6ce65e9a8c6e07f9392,delivered,2017-09-29 14:55:40,2017-09-29 15:07:15,2017-10-02 18:32:54,2017-10-04 19:42:13,2017-10-24 00:00:00,ff1e14670fe58a60d27e35069844b3d8,82840,curitiba,PR,179.38,1.0,1.0,credit_card,5.0,1.0,82840.0,-25.40175794953332,-49.20601254689088,curitiba,PR
2009bc59edeb703f6656ed6103650c3a,8141fa15295fa6765313f1ff94d55251,delivered,2017-10-19 16:28:11,2017-10-19 16:49:43,2017-10-20 17:03:38,2017-11-01 21:38:38,2017-11-16 00:00:00,421c83dbf0abc824b47c6cafbd3f9c6b,44085,feira de santana,BA,179.35,3.0,1.0,credit_card,1.0,1.0,44085.0,-12.24822298111457,-38.9205404055162,feira de santana,BA
421bc5d68665463cbb939db50847894d,a56e946b1a51b5f351a804c5a3fb0a8e,delivered,2018-07-01 11:05:08,2018-07-05 16:26:38,2018-07-05 15:03:00,2018-07-14 00:08:23,2018-08-01 00:00:00,bb68ab36f08cea9dece50c4d5f63e1ca,78320,juina,MT,1927.38,1.0,1.0,boleto,5.0,1.0,78320.0,-11.422656268105673,-58.77922723920442,juina,MT
12cfdcaedc49d1cfce950e3c9846dacf,a4ff8cca7228d35956b4d1d3c4d2a98a,delivered,2018-04-12 08:10:55,2018-04-13 13:15:13,2018-04-18 20:08:23,2018-04-27 03:05:37,2018-05-11 00:00:00,40d7ffcb9e5a489674dc961eba1a5535,38800,sao gotardo,MG,93.3,6.0,1.0,credit_card,5.0,1.0,38800.0,-19.317869160982116,-46.05225400628061,sao gotardo,MG
f50c508e5c3935a9cb46f735e630d88a,2dff57eef8db58c68868884a7ee65188,delivered,2017-12-29 12:49:28,2017-12-29 12:58:45,2017-12-29 19:48:19,2018-01-19 16:54:03,2018-01-30 00:00:00,4cb73f4f07d69f81e93a4345923ee3b7,15895,cedral,SP,95.21,3.0,1.0,credit_card,4.0,1.0,15895.0,-20.90411355682284,-49.26857484683174,cedral,SP
8527d5d408bdfbb716c2b89012db58ab,58f9233ffdbba4b15470ef0aedfee9cf,shipped,2018-02-25 19:55:29,2018-02-27 04:31:01,2018-03-01 00:52:41,,2018-03-21 00:00:00,ce476ffe3bc52860321ab92075709eb5,28460,miracema,RJ,43.09,1.0,1.0,boleto,1.0,1.0,28460.0,-21.41145054043178,-42.19638618566784,miracema,RJ
03e533f76e0f8827796f3d0a45c61dc0,fafd3c824051e968be7f96ab5f6ccd90,delivered,2018-04-01 19:53:37,2018-04-01 20:08:34,2018-04-02 22:56:48,2018-04-11 19:24:32,2018-04-24 00:00:00,c82e52cd65104e9b85f0eb9e1ecd886e,11442,guaruja,SP,32.37,1.0,1.0,credit_card,5.0,1.0,11442.0,-23.9761179149753,-46.2200384397062,guaruja,SP
f5245f2d90f66a49a3eb0b86380ef720,a82d475cf83d24abbed6d4db136efedc,delivered,2017-05-24 08:14:50,2017-05-25 02:45:24,2017-05-25 10:49:44,2017-05-31 10:07:26,2017-06-13 00:00:00,e114ea6353f51a7f97a7303788f7c63c,8270,sao paulo,SP,61.59,1.0,1.0,boleto,5.0,1.0,8270.0,-23.56118590462289,-46.461300810486975,sao paulo,SP
